class,allCaps,adjectives,superlatives,avgSentenceLen,neu,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
0,0.0,123.0,0.0,132.125,0.0,0.9969,0.147,0.764,0.089,0.004226013460635467
0,2.0,74.0,0.0,119.03030303030303,0.0,-0.9929,0.065,0.813,0.122,0.008318628686664987
0,0.0,32.0,0.0,159.41666666666666,0.0,0.4588,0.055,0.903,0.042,0.005192107995846314
0,1.0,13.0,0.0,118.375,0.0,-0.4588,0.007,0.966,0.026,0.006243496357960458
0,0.0,138.0,3.0,135.3111111111111,0.0,-0.9995,0.081,0.721,0.198,0.004235217462127383
0,7.0,106.0,0.0,146.47222222222223,0.0,0.9853,0.061,0.919,0.019,0.004135338345864661
0,1.0,106.0,2.0,123.9047619047619,0.0,0.9813,0.106,0.816,0.078,0.005526967791118735
0,0.0,89.0,3.0,86.48275862068965,0.0,0.9954,0.099,0.86,0.04,0.003543307086614173
0,0.0,80.0,3.0,119.73170731707317,0.0,0.8619,0.075,0.855,0.07,0.011911972541893802
0,0.0,60.0,4.0,86.10169491525424,0.0,-0.9957,0.102,0.749,0.149,0.0048619214313496695
0,1.0,84.0,3.0,133.70967741935485,0.0,0.8847,0.104,0.801,0.095,0.013151602104256336
0,0.0,23.0,0.0,125.42857142857143,0.0,-0.9884,0.045,0.804,0.151,0.0016901408450704226
0,3.0,79.0,3.0,146.72413793103448,0.0,0.9951,0.16,0.745,0.095,0.0018652366519002097
0,1.0,33.0,1.0,322.0,0.0,0.6243,0.104,0.82,0.077,0.01471727343144849
0,0.0,28.0,1.0,159.07692307692307,0.0,0.8074,0.058,0.904,0.038,0.00527831094049904
0,0.0,33.0,1.0,131.88235294117646,0.0,0.4576,0.066,0.882,0.051,0.004860804242156429
0,0.0,33.0,0.0,163.125,0.0,-0.9413,0.052,0.828,0.12,0.00684931506849315
0,4.0,72.0,1.0,120.75757575757575,0.0,0.5788,0.062,0.872,0.066,0.004722843649018146
0,1.0,209.0,7.0,147.7792207792208,0.0,0.9994,0.112,0.842,0.046,0.007416455806648635
0,1.0,56.0,0.0,75.46341463414635,0.0,0.9703,0.1,0.843,0.057,0.004457179242279528
0,3.0,34.0,0.0,135.0,0.0,-0.9808,0.027,0.872,0.1,0.008189655172413794
0,0.0,79.0,1.0,101.57142857142857,0.0,0.9804,0.099,0.832,0.069,0.006031083275342148
0,8.0,86.0,1.0,176.28571428571428,0.0,-0.8605,0.063,0.857,0.079,0.005035246727089627
0,0.0,13.0,0.0,96.125,0.0,0.4201,0.1,0.836,0.065,0.001288659793814433
0,0.0,22.0,0.0,154.5,0.0,0.9653,0.106,0.846,0.048,0.0025624599615631004
0,0.0,80.0,1.0,129.0,0.0,0.9968,0.116,0.88,0.005,0.007686764352630314
0,1.0,81.0,2.0,144.92,0.0,0.9917,0.124,0.803,0.073,0.006569942513003011
0,0.0,37.0,0.0,124.05882352941177,0.0,-0.7427,0.06,0.857,0.083,0.005628517823639775
0,0.0,25.0,0.0,118.33333333333333,0.0,-0.9422,0.085,0.776,0.139,0.004189944134078212
0,0.0,56.0,0.0,159.2608695652174,0.0,0.9883,0.126,0.798,0.076,0.005150447275684467
0,1.0,25.0,0.0,91.78260869565217,0.0,0.4509,0.068,0.877,0.055,0.004207573632538569
0,0.0,65.0,1.0,216.8,0.0,0.8096,0.061,0.902,0.037,0.016498625114573784
0,0.0,70.0,2.0,127.70370370370371,0.0,0.9985,0.171,0.795,0.034,0.0068846815834767644
0,1.0,135.0,3.0,168.73170731707316,0.0,0.9971,0.107,0.838,0.055,0.006601607347876005
0,0.0,151.0,2.0,133.87878787878788,0.0,-0.9996,0.06,0.775,0.165,0.006048387096774193
0,5.0,55.0,0.0,83.5,0.0,0.9936,0.142,0.801,0.057,0.00933125972006221
0,0.0,105.0,1.0,91.21311475409836,0.0,-0.9831,0.068,0.834,0.098,0.005329543435779001
0,0.0,125.0,2.0,139.03571428571428,0.0,-0.9839,0.075,0.826,0.099,0.0035691523263224985
0,1.0,32.0,1.0,135.25,0.0,-0.9754,0.023,0.869,0.108,0.0068775790921595595
0,0.0,62.0,1.0,65.57894736842105,0.0,0.8766,0.095,0.836,0.069,0.00631911532385466
0,1.0,68.0,1.0,151.4090909090909,0.0,-0.8641,0.048,0.895,0.058,0.0029806259314456036
0,0.0,48.0,0.0,181.08333333333334,0.0,0.9825,0.084,0.871,0.045,0.007088954950834668
0,0.0,57.0,0.0,178.8235294117647,0.0,0.9628,0.075,0.893,0.031,0.0022875816993464053
0,1.0,181.0,3.0,172.83928571428572,0.0,0.994,0.092,0.864,0.043,0.0039014373716632442
0,0.0,118.0,4.0,152.80357142857142,0.0,0.9987,0.101,0.865,0.034,0.005337046061027961
0,0.0,143.0,1.0,116.96875,0.0,-0.9993,0.061,0.785,0.154,0.005291005291005291
0,0.0,67.0,1.0,165.66666666666666,0.0,-0.9986,0.053,0.769,0.178,0.006234413965087282
0,0.0,58.0,0.0,167.21052631578948,0.0,0.9528,0.08,0.869,0.051,0.00842959725257571
0,0.0,111.0,3.0,196.3783783783784,0.0,0.9971,0.089,0.882,0.029,0.00478272752118065
0,6.0,68.0,4.0,204.0,0.0,0.9501,0.056,0.912,0.031,0.011743851096831376
0,0.0,56.0,1.0,201.375,0.0,-0.6908,0.087,0.824,0.09,0.005855161787365178
0,0.0,57.0,1.0,202.57142857142858,0.0,0.8189,0.097,0.828,0.076,0.006306937631394534
0,1.0,151.0,5.0,158.9090909090909,0.0,0.9996,0.163,0.794,0.044,0.002839618355293049
0,0.0,150.0,2.0,213.38235294117646,0.0,0.9889,0.1,0.846,0.055,0.006716929403701165
0,5.0,79.0,1.0,90.22448979591837,0.0,-0.9935,0.103,0.744,0.153,0.004694835680751174
0,1.0,124.0,2.0,123.11666666666666,0.0,0.9959,0.088,0.878,0.034,0.010465584328458339
0,0.0,122.0,1.0,77.96460176991151,0.0,0.997,0.119,0.802,0.079,0.010138146167557932
0,9.0,1070.0,13.0,129.032315978456,0.0,0.9973,0.107,0.797,0.096,0.006181743251596951
0,5.0,93.0,0.0,234.28571428571428,0.0,0.9709,0.084,0.863,0.054,0.011326860841423949
0,3.0,167.0,1.0,129.63492063492063,0.0,0.9923,0.091,0.851,0.059,0.00740830701967452
0,2.0,99.0,4.0,111.15555555555555,0.0,0.9957,0.159,0.742,0.098,0.0033636723387415906
0,0.0,67.0,0.0,167.5,0.0,0.9751,0.115,0.802,0.082,0.0011858879335902757
0,0.0,56.0,2.0,137.80769230769232,0.0,0.8346,0.098,0.82,0.082,0.0099805932908234
0,11.0,127.0,1.0,148.43396226415095,0.0,0.9994,0.132,0.846,0.022,0.00768842954373582
0,1.0,199.0,2.0,158.55384615384617,0.0,0.991,0.104,0.818,0.078,0.009040200038468936
0,1.0,217.0,3.0,154.63333333333333,0.0,-0.926,0.093,0.808,0.099,0.005028351342676794
0,2.0,25.0,0.0,97.9,0.0,0.9413,0.099,0.891,0.009,0.010121457489878543
0,0.0,149.0,4.0,90.22222222222223,0.0,0.9988,0.119,0.835,0.046,0.005475784862496958
0,2.0,159.0,0.0,145.0204081632653,0.0,-0.9997,0.092,0.689,0.219,0.005024424284717376
0,3.0,124.0,2.0,114.44827586206897,0.0,-0.9038,0.088,0.814,0.098,0.0035778175313059034
0,1.0,251.0,4.0,115.96078431372548,0.0,0.9998,0.135,0.827,0.039,0.005280804694048617
0,0.0,57.0,0.0,123.85714285714286,0.0,-0.9972,0.045,0.776,0.178,0.004574914220358368
0,0.0,3.0,0.0,42.0,0.0,-0.6476,0.0,0.583,0.417,0.0
0,3.0,112.0,1.0,148.6551724137931,0.0,0.9545,0.107,0.809,0.084,0.010601521087808251
0,0.0,89.0,4.0,123.02702702702703,0.0,-0.9862,0.077,0.81,0.112,0.0028316270964931388
0,0.0,119.0,3.0,136.46666666666667,0.0,-0.7498,0.079,0.83,0.091,0.004361873990306946
0,0.0,38.0,0.0,173.16666666666666,0.0,-0.9127,0.046,0.864,0.09,0.009086561453849833
0,0.0,51.0,0.0,167.54166666666666,0.0,0.9972,0.172,0.76,0.068,0.002716720177821684
0,0.0,47.0,0.0,136.375,0.0,0.9851,0.101,0.885,0.014,0.005898366606170599
0,0.0,97.0,1.0,177.25925925925927,0.0,0.9485,0.057,0.911,0.032,0.0053941908713692945
0,9.0,73.0,3.0,163.86363636363637,0.0,0.4383,0.089,0.826,0.086,0.011563876651982379
0,0.0,71.0,1.0,199.75,0.0,-0.2564,0.058,0.886,0.056,0.006017846026146504
0,4.0,41.0,0.0,97.18181818181819,0.0,-0.6592,0.082,0.826,0.092,0.0111162575266327
0,0.0,66.0,2.0,163.20833333333334,0.0,-0.8058,0.041,0.898,0.061,0.005822784810126582
0,0.0,25.0,2.0,205.66666666666666,0.0,0.7602,0.085,0.844,0.071,0.017722878625134265
0,0.0,132.0,2.0,144.27272727272728,0.0,0.9949,0.109,0.845,0.046,0.007495315427857589
0,0.0,113.0,2.0,120.09433962264151,0.0,-0.8086,0.104,0.786,0.11,0.004665629860031105
0,1.0,57.0,3.0,139.92307692307693,0.0,-0.9102,0.042,0.886,0.072,0.005171475231355471
0,0.0,32.0,0.0,172.35294117647058,0.0,-0.5193,0.065,0.866,0.069,0.004747371990505256
0,8.0,91.0,3.0,169.03846153846155,0.0,0.997,0.134,0.818,0.048,0.00654627539503386
0,1.0,102.0,0.0,126.49019607843137,0.0,-0.9764,0.138,0.719,0.143,0.003678724708767627
0,0.0,74.0,1.0,193.95833333333334,0.0,-0.9779,0.072,0.826,0.102,0.007247921551907909
0,0.0,24.0,0.0,113.18181818181819,0.0,-0.5423,0.023,0.927,0.051,0.002386634844868735
0,1.0,87.0,1.0,159.5,0.0,0.9003,0.092,0.834,0.074,0.002324230098779779
0,0.0,135.0,2.0,94.31818181818181,0.0,0.9982,0.108,0.833,0.059,0.004514672686230248
0,0.0,141.0,2.0,184.46153846153845,0.0,-0.9993,0.077,0.747,0.176,0.0056622013534042255
0,3.0,182.0,2.0,115.1829268292683,0.0,0.9961,0.088,0.862,0.05,0.009416195856873822
0,1.0,73.0,0.0,157.03125,0.0,-0.9394,0.048,0.887,0.065,0.004341819617130452
0,0.0,42.0,0.0,172.5,0.0,0.9935,0.134,0.842,0.024,0.007196833393306945
0,1.0,52.0,1.0,196.75,0.0,-0.0516,0.074,0.854,0.072,0.007250945775535939
0,0.0,94.0,2.0,124.13888888888889,0.0,0.9826,0.091,0.856,0.053,0.0024422735346358794
0,0.0,44.0,1.0,138.76470588235293,0.0,0.9946,0.181,0.75,0.069,0.00968421052631579
0,0.0,56.0,0.0,180.76190476190476,0.0,-0.9922,0.059,0.812,0.129,0.0036649214659685864
0,1.0,105.0,2.0,197.2962962962963,0.0,-0.9585,0.091,0.794,0.115,0.004668534080298786
0,1.0,44.0,1.0,108.81481481481481,0.0,-0.5795,0.082,0.828,0.09,0.007056451612903226
0,1.0,70.0,1.0,114.54285714285714,0.0,0.9781,0.108,0.818,0.074,0.006422924901185771
0,1.0,110.0,2.0,110.23913043478261,0.0,0.9963,0.14,0.787,0.074,0.007036747458952306
0,0.0,45.0,3.0,187.0,0.0,-0.997,0.09,0.686,0.224,0.0028653295128939827
0,0.0,42.0,0.0,185.07142857142858,0.0,0.9804,0.122,0.828,0.05,0.005738332058148432
0,0.0,64.0,0.0,214.45454545454547,0.0,-0.1059,0.093,0.821,0.086,0.004430379746835443
0,0.0,45.0,2.0,187.1875,0.0,0.9937,0.114,0.869,0.017,0.004641909814323607
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,53.0,3.0,129.16666666666666,0.0,0.9917,0.157,0.751,0.093,0.00608
0,0.0,49.0,1.0,332.25,0.0,0.9607,0.088,0.875,0.037,0.008242787560884226
0,0.0,123.0,0.0,156.93333333333334,0.0,-0.9992,0.092,0.729,0.179,0.006035087719298246
0,0.0,25.0,3.0,150.5,0.0,0.9814,0.217,0.68,0.103,0.004108463434675432
0,0.0,24.0,0.0,215.2,0.0,0.6119,0.056,0.929,0.015,0.009259259259259259
0,0.0,27.0,1.0,228.0,0.0,0.4043,0.117,0.798,0.085,0.003260869565217391
0,0.0,52.0,1.0,150.61111111111111,0.0,-0.5676,0.114,0.774,0.112,0.017948717948717947
0,0.0,79.0,7.0,194.46153846153845,0.0,0.9992,0.179,0.774,0.047,0.008059760172989974
0,0.0,32.0,1.0,156.57142857142858,0.0,0.8515,0.107,0.824,0.069,0.023529411764705882
0,0.0,27.0,1.0,183.66666666666666,0.0,0.9372,0.145,0.804,0.051,0.0062724014336917565
0,0.0,76.0,2.0,126.89189189189189,0.0,0.9972,0.139,0.809,0.053,0.009286618826509076
0,5.0,316.0,3.0,101.67664670658682,0.0,0.9999,0.177,0.759,0.064,0.011111111111111112
0,0.0,101.0,4.0,156.75,0.0,0.9996,0.196,0.777,0.027,0.007044734061289186
0,3.0,69.0,3.0,172.42857142857142,0.0,-0.996,0.062,0.798,0.139,0.004394397143641857
0,4.0,109.0,5.0,141.2173913043478,0.0,0.9975,0.128,0.798,0.074,0.00672474400122268
0,0.0,28.0,1.0,186.0,0.0,-0.5789,0.092,0.807,0.101,0.013380909901873328
0,5.0,92.0,0.0,177.93548387096774,0.0,-0.9981,0.071,0.785,0.143,0.005403458213256484
0,10.0,224.0,3.0,74.9278350515464,0.0,0.9916,0.09,0.834,0.076,0.005684478031164315
0,0.0,30.0,0.0,122.0,0.0,0.5875,0.092,0.84,0.068,0.014227642276422764
0,0.0,30.0,0.0,155.125,0.0,-0.9826,0.065,0.77,0.166,0.003980891719745223
0,0.0,22.0,1.0,142.0,0.0,0.6688,0.084,0.87,0.046,0.007
0,1.0,18.0,0.0,141.46153846153845,0.0,-0.9675,0.056,0.826,0.118,0.003763440860215054
0,0.0,20.0,0.0,185.4,0.0,0.9523,0.142,0.832,0.026,0.008583690987124463
0,2.0,25.0,1.0,106.8,0.0,-0.9042,0.028,0.892,0.08,0.008034610630407911
0,1.0,99.0,1.0,223.2608695652174,0.0,-0.9897,0.087,0.791,0.122,0.006007751937984496
0,0.0,25.0,0.0,188.83333333333334,0.0,0.9312,0.157,0.754,0.089,0.007011393514460999
0,6.0,152.0,2.0,162.96666666666667,0.0,-0.9132,0.1,0.798,0.102,0.0029393877964727345
0,0.0,20.0,0.0,144.42857142857142,0.0,0.9003,0.112,0.836,0.053,0.010805500982318271
0,0.0,18.0,1.0,206.4,0.0,0.5994,0.119,0.778,0.103,0.006756756756756757
0,1.0,42.0,2.0,136.88888888888889,0.0,-0.9985,0.029,0.811,0.159,0.004834810636583401
0,1.0,51.0,1.0,162.35294117647058,0.0,-0.9313,0.058,0.86,0.082,0.004313443565780014
0,2.0,73.0,0.0,157.38095238095238,0.0,0.9897,0.111,0.838,0.05,0.009886159376872379
0,0.0,19.0,2.0,152.16666666666666,0.0,-0.93,0.078,0.758,0.164,0.0054466230936819175
0,1.0,76.0,5.0,179.47619047619048,0.0,0.9985,0.178,0.779,0.043,0.009744535159336319
0,1.0,13.0,0.0,146.0,0.0,0.4215,0.09,0.825,0.085,0.009536784741144414
0,1.0,77.0,5.0,178.46428571428572,0.0,-0.9988,0.086,0.741,0.173,0.00397456279809221
0,0.0,20.0,1.0,202.2,0.0,0.9539,0.133,0.819,0.047,0.007881773399014778
0,1.0,41.0,0.0,139.79166666666666,0.0,-0.9974,0.027,0.83,0.143,0.006198347107438017
0,0.0,98.0,5.0,121.7948717948718,0.0,0.9899,0.122,0.801,0.077,0.005636743215031315
0,0.0,80.0,0.0,121.17777777777778,0.0,0.9933,0.099,0.859,0.042,0.007630813953488372
0,0.0,10.0,0.0,560.0,0.0,0.836,0.131,0.819,0.05,0.030357142857142857
0,0.0,129.0,5.0,135.95348837209303,0.0,0.9973,0.147,0.777,0.075,0.008125952260030472
0,0.0,25.0,0.0,122.25,0.0,0.9678,0.118,0.862,0.02,0.013522650439486139
0,3.0,119.0,2.0,115.17543859649123,0.0,-0.9487,0.081,0.833,0.086,0.00573758115657557
0,0.0,81.0,2.0,151.4814814814815,0.0,0.98,0.155,0.717,0.128,0.007511509571117034
0,0.0,85.0,3.0,126.33333333333333,0.0,0.9903,0.106,0.828,0.066,0.00763025942882058
0,0.0,64.0,0.0,216.4090909090909,0.0,0.9814,0.086,0.86,0.054,0.00439146800501882
0,1.0,52.0,2.0,108.17391304347827,0.0,-0.533,0.116,0.74,0.144,0.002390438247011952
0,1.0,42.0,0.0,160.7058823529412,0.0,-0.2342,0.083,0.834,0.083,0.007982583454281567
0,4.0,124.0,3.0,153.625,0.0,-0.6292,0.094,0.805,0.101,0.0019376715646697885
0,0.0,29.0,0.0,88.92857142857143,0.0,-0.9344,0.051,0.83,0.119,0.008744038155802861
0,3.0,149.0,2.0,198.35714285714286,0.0,0.9918,0.105,0.82,0.075,0.003697960157461529
0,0.0,32.0,2.0,169.07692307692307,0.0,0.9101,0.065,0.901,0.034,0.00993676603432701
0,0.0,55.0,1.0,146.79310344827587,0.0,0.7339,0.082,0.849,0.069,0.008164217401446234
0,0.0,24.0,0.0,189.2,0.0,0.875,0.113,0.876,0.011,0.004210526315789474
0,1.0,50.0,0.0,185.625,0.0,0.0983,0.087,0.848,0.065,0.004020100502512563
0,5.0,71.0,2.0,209.9,0.0,0.9648,0.071,0.89,0.038,0.004740459824602986
0,8.0,171.0,4.0,110.63888888888889,0.0,-0.9915,0.087,0.798,0.115,0.003729951510630362
0,0.0,102.0,0.0,180.44444444444446,0.0,0.9909,0.081,0.889,0.03,0.005906313645621181
0,0.0,95.0,1.0,151.82857142857142,0.0,-0.9979,0.064,0.794,0.142,0.004857089482533159
0,3.0,112.0,1.0,131.94871794871796,0.0,0.8496,0.084,0.841,0.075,0.00945216049382716
0,0.0,92.0,1.0,145.96428571428572,0.0,0.9985,0.172,0.782,0.046,0.004859086491739553
0,0.0,38.0,4.0,120.45454545454545,0.0,0.9901,0.145,0.787,0.068,0.0048652694610778445
0,0.0,23.0,0.0,110.76923076923077,0.0,-0.5833,0.07,0.844,0.086,0.007575757575757576
0,0.0,73.0,2.0,174.04347826086956,0.0,0.9092,0.113,0.792,0.095,0.006211180124223602
0,0.0,33.0,1.0,175.0909090909091,0.0,0.9433,0.101,0.838,0.061,0.013429752066115703
0,0.0,87.0,5.0,192.0,0.0,0.9985,0.135,0.838,0.026,0.012151394422310757
0,2.0,98.0,6.0,192.65,0.0,0.9839,0.079,0.887,0.034,0.008760628703942282
0,0.0,173.0,4.0,181.6140350877193,0.0,0.9834,0.11,0.798,0.092,0.009020247577007964
0,0.0,31.0,0.0,209.6,0.0,0.9657,0.155,0.806,0.039,0.005698005698005698
0,0.0,73.0,3.0,145.16666666666666,0.0,0.8556,0.07,0.868,0.061,0.012089416058394161
0,0.0,55.0,0.0,234.83333333333334,0.0,0.7013,0.091,0.822,0.086,0.009184033910279053
0,0.0,22.0,1.0,109.0,0.0,-0.8696,0.027,0.885,0.088,0.0022641509433962265
0,0.0,31.0,0.0,271.0,0.0,0.9726,0.15,0.826,0.025,0.006439742410303588
0,0.0,35.0,0.0,172.5,0.0,0.9964,0.186,0.79,0.024,0.006727534839019702
0,3.0,138.0,1.0,159.4418604651163,0.0,0.9935,0.096,0.838,0.066,0.009417560127499275
0,0.0,23.0,1.0,190.6,0.0,0.1054,0.146,0.727,0.127,0.0041753653444676405
0,0.0,81.0,4.0,121.75,0.0,-0.9923,0.049,0.839,0.112,0.0030511060259344014
0,2.0,64.0,0.0,213.27272727272728,0.0,0.9836,0.088,0.866,0.045,0.0038127515356915906
0,0.0,43.0,3.0,155.78947368421052,0.0,-0.969,0.041,0.878,0.082,0.005023442732752847
0,0.0,58.0,1.0,199.8,0.0,0.9897,0.087,0.903,0.01,0.01027170311464546
0,4.0,102.0,3.0,123.04761904761905,0.0,-0.7889,0.065,0.858,0.077,0.00421536692853037
0,0.0,31.0,1.0,104.95238095238095,0.0,0.5346,0.035,0.938,0.027,0.0040467625899280575
0,2.0,72.0,1.0,178.7826086956522,0.0,-0.8348,0.063,0.846,0.091,0.007478890229191798
0,0.0,38.0,2.0,102.25,0.0,0.9945,0.186,0.714,0.1,0.00726643598615917
0,1.0,57.0,8.0,159.56,0.0,0.9786,0.087,0.848,0.065,0.0034869240348692405
0,2.0,63.0,2.0,130.03225806451613,0.0,-0.9686,0.066,0.844,0.09,0.00344149459193707
0,1.0,81.0,4.0,90.42857142857143,0.0,0.8346,0.123,0.759,0.118,0.005569169079973268
0,0.0,88.0,0.0,133.4318181818182,0.0,0.9942,0.114,0.807,0.079,0.0028721067747930393
0,0.0,323.0,21.0,133.75572519083968,0.0,0.9991,0.136,0.759,0.105,0.006677607379322053
0,0.0,33.0,0.0,210.4,0.0,0.9348,0.144,0.795,0.061,0.008514664143803218
0,4.0,41.0,2.0,149.53846153846155,0.0,0.976,0.135,0.822,0.044,0.004601226993865031
0,5.0,106.0,3.0,159.02439024390245,0.0,0.9634,0.069,0.88,0.051,0.004709814646004254
0,0.0,57.0,1.0,137.92,0.0,0.9978,0.162,0.788,0.05,0.006620610247553253
0,2.0,77.0,3.0,179.82608695652175,0.0,0.9897,0.086,0.894,0.02,0.0026359932901988976
0,0.0,225.0,3.0,125.23595505617978,0.0,0.9995,0.156,0.77,0.074,0.0040010669511869835
0,0.0,44.0,0.0,165.38888888888889,0.0,0.2034,0.102,0.815,0.083,0.002669336002669336
0,0.0,50.0,0.0,253.91666666666666,0.0,-0.1486,0.048,0.898,0.055,0.002936378466557912
0,1.0,92.0,3.0,129.9375,0.0,0.9826,0.082,0.873,0.045,0.011655566127497621
0,0.0,74.0,0.0,107.45161290322581,0.0,0.9681,0.13,0.765,0.105,0.0047604879500148765
0,3.0,86.0,1.0,159.41379310344828,0.0,0.9927,0.107,0.863,0.03,0.005152425933877201
0,0.0,50.0,1.0,145.4375,0.0,0.8518,0.063,0.9,0.037,0.0076563164610803916
0,0.0,100.0,3.0,104.95744680851064,0.0,0.9418,0.093,0.842,0.065,0.00883356755671552
0,15.0,711.0,24.0,120.10614525139665,0.0,0.9977,0.096,0.821,0.084,0.005642331246129498
0,0.0,32.0,1.0,105.5625,0.0,0.0603,0.059,0.87,0.072,0.002631578947368421
0,3.0,143.0,8.0,158.21951219512195,0.0,-0.9991,0.043,0.788,0.169,0.007789827401863449
0,0.0,53.0,0.0,189.07142857142858,0.0,0.991,0.102,0.894,0.005,0.01651031894934334
0,0.0,58.0,1.0,209.8,0.0,-0.9758,0.042,0.854,0.104,0.0025260498894853173
0,2.0,200.0,1.0,115.7125,0.0,-0.9955,0.133,0.709,0.158,0.0022452688976798887
0,1.0,162.0,2.0,133.08450704225353,0.0,-0.9891,0.108,0.767,0.125,0.005985508768245301
0,0.0,74.0,1.0,107.67567567567568,0.0,-0.8649,0.083,0.82,0.096,0.002736318407960199
0,15.0,484.0,20.0,155.2972972972973,0.0,0.9993,0.118,0.796,0.087,0.007629639208586577
0,0.0,116.0,2.0,103.66666666666667,0.0,0.9982,0.147,0.785,0.068,0.00589171974522293
0,2.0,41.0,0.0,103.22727272727273,0.0,-0.8402,0.086,0.807,0.107,0.005666957279860506
0,5.0,259.0,2.0,143.2659574468085,0.0,-0.9396,0.109,0.78,0.111,0.008468335787923416
0,1.0,75.0,2.0,149.92307692307693,0.0,0.9594,0.097,0.858,0.045,0.008146639511201629
0,2.0,71.0,1.0,156.7037037037037,0.0,-0.9829,0.04,0.88,0.08,0.011264961276695611
0,0.0,114.0,2.0,169.43333333333334,0.0,-0.9995,0.077,0.707,0.216,0.0031189083820662767
0,1.0,63.0,2.0,119.22857142857143,0.0,0.9771,0.103,0.823,0.074,0.004040884240551462
0,1.0,43.0,3.0,143.8,0.0,0.9939,0.148,0.834,0.018,0.004601932811780948
0,2.0,87.0,1.0,183.57142857142858,0.0,0.9906,0.134,0.796,0.07,0.0033436213991769547
0,0.0,87.0,1.0,136.33333333333334,0.0,0.9987,0.158,0.803,0.039,0.0036261079774375505
0,0.0,217.0,2.0,174.4090909090909,0.0,0.9977,0.102,0.838,0.06,0.0071545556417550215
0,0.0,56.0,0.0,171.1304347826087,0.0,0.3377,0.05,0.9,0.05,0.0027756749936916477
0,0.0,61.0,0.0,198.73333333333332,0.0,0.9935,0.128,0.824,0.048,0.0043304463690872754
0,23.0,190.0,2.0,110.5764705882353,0.0,0.9992,0.143,0.784,0.073,0.011166122405983357
0,0.0,21.0,0.0,137.2,0.0,-0.9755,0.0,0.88,0.12,0.004332129963898917
0,1.0,51.0,1.0,153.25,0.0,-0.9156,0.048,0.876,0.077,0.0012940795858945326
0,1.0,67.0,2.0,142.5,0.0,0.9743,0.126,0.803,0.071,0.0069510268562401265
0,0.0,24.0,0.0,250.6,0.0,0.9677,0.113,0.875,0.012,0.005568814638027049
0,0.0,90.0,2.0,205.16666666666666,0.0,0.9987,0.17,0.776,0.054,0.002828854314002829
0,0.0,132.0,0.0,137.8679245283019,0.0,0.9986,0.124,0.825,0.051,0.006512890094979647
0,0.0,24.0,0.0,137.07142857142858,0.0,0.9918,0.176,0.767,0.057,0.004651162790697674
0,0.0,46.0,0.0,104.52380952380952,0.0,-0.2579,0.06,0.875,0.065,0.004063205417607223
0,0.0,92.0,4.0,202.92,0.0,0.9986,0.156,0.795,0.048,0.004113614103819784
0,2.0,165.0,1.0,101.7128712871287,0.0,0.661,0.083,0.843,0.074,0.005877252143751807
0,0.0,16.0,0.0,176.4,0.0,0.8998,0.098,0.886,0.017,0.014672686230248307
0,0.0,95.0,1.0,137.26470588235293,0.0,0.9975,0.163,0.752,0.085,0.003821656050955414
0,1.0,88.0,1.0,152.88235294117646,0.0,0.999,0.183,0.767,0.05,0.0059228123805884604
0,0.0,58.0,1.0,126.88461538461539,0.0,0.9271,0.074,0.883,0.043,0.005111244738424534
0,0.0,22.0,0.0,236.25,0.0,0.9428,0.179,0.741,0.08,0.011603375527426161
0,2.0,50.0,0.0,126.81481481481481,0.0,0.9926,0.123,0.829,0.048,0.011587485515643106
0,0.0,83.0,3.0,155.92592592592592,0.0,0.9966,0.117,0.854,0.03,0.01060070671378092
0,1.0,107.0,1.0,125.375,0.0,0.992,0.094,0.849,0.057,0.01005273566249176
0,2.0,112.0,5.0,108.03125,0.0,0.9995,0.139,0.845,0.016,0.005159810806937079
0,0.0,16.0,0.0,119.125,0.0,0.9477,0.142,0.825,0.033,0.008307372793354102
0,1.0,111.0,5.0,236.92,0.0,0.9945,0.11,0.823,0.066,0.003861003861003861
0,5.0,187.0,7.0,142.88333333333333,0.0,0.9997,0.186,0.741,0.073,0.005785028346638898
0,0.0,108.0,2.0,143.0,0.0,0.9988,0.144,0.811,0.046,0.015004840271055178
0,0.0,85.0,0.0,112.11111111111111,0.0,0.9922,0.122,0.808,0.071,0.00392638036809816
0,0.0,57.0,4.0,162.7826086956522,0.0,0.9904,0.11,0.856,0.034,0.00423841059602649
0,0.0,79.0,7.0,158.09375,0.0,0.9863,0.094,0.852,0.054,0.002354788069073783
0,0.0,38.0,0.0,152.53846153846155,0.0,0.7479,0.062,0.921,0.017,0.009514271407110666
0,0.0,41.0,1.0,152.85,0.0,-0.986,0.054,0.828,0.118,0.0035679532922478106
0,17.0,17.0,0.0,873.0,0.0,-0.5106,0.0,0.97,0.03,0.027491408934707903
0,2.0,96.0,0.0,118.38461538461539,0.0,-0.9994,0.081,0.696,0.223,0.0030049366816913502
0,5.0,37.0,9.0,178.9,0.0,-0.7506,0.114,0.754,0.133,0.006648199445983379
0,0.0,70.0,2.0,126.39393939393939,0.0,-0.9847,0.051,0.842,0.106,0.0021398002853067048
0,0.0,31.0,0.0,156.75,0.0,-0.9906,0.044,0.798,0.158,0.013727560718057022
