,Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,class,allCaps,adjectives,superlatives,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
1442,642,4.693146417445483,10,0,0,0.0,91.0,1.0,217.35294117647058,0.9677,0.097,0.843,0.059,0.009431420102398275
1443,1082,4.9288354898336415,23,0,0,2.0,114.0,3.0,358.44444444444446,0.9803,0.061,0.909,0.03,0.00649250270520946
1444,932,4.9431330472103,16,0,0,1.0,112.0,0.0,310.8333333333333,0.9737,0.084,0.857,0.059,0.0016037063435495368
1445,291,5.072164948453608,8,0,0,0.0,34.0,1.0,450.5,0.5175,0.039,0.944,0.017,0.003878116343490305
1446,540,4.7481481481481485,23,0,0,1.0,66.0,1.0,348.0,-0.9873,0.071,0.802,0.127,0.005732484076433121
1447,745,4.920805369127517,34,0,0,7.0,79.0,3.0,261.52941176470586,-0.9678,0.078,0.823,0.099,0.004930524428507396
1448,441,4.317460317460317,22,0,0,0.0,49.0,1.0,168.42857142857142,0.8849,0.063,0.903,0.033,0.006748207507380852
1449,373,4.243967828418231,7,0,0,0.0,42.0,0.0,178.9090909090909,0.9499,0.159,0.729,0.112,0.003033367037411527
1450,721,4.289875173370319,20,0,0,4.0,67.0,1.0,153.72,0.9621,0.098,0.846,0.055,0.00517196793379881
1451,725,4.620689655172415,42,0,0,4.0,69.0,3.0,173.875,-0.9812,0.04,0.875,0.084,0.003098927294398093
1452,941,4.28586609989373,2,0,0,0.0,94.0,2.0,150.45454545454547,0.9928,0.132,0.784,0.084,0.004602761656994196
1453,400,4.825,14,0,0,1.0,39.0,0.0,261.0,-0.921,0.041,0.872,0.087,0.0008485362749257531
1454,1850,5.1605405405405405,106,0,0,1.0,182.0,6.0,230.9,-0.9989,0.074,0.803,0.123,0.0006900120752113162
1455,384,4.997395833333333,70,0,0,2.0,56.0,0.0,171.14285714285714,0.9942,0.145,0.85,0.005,0.008717310087173101
1456,1105,4.742081447963801,52,0,0,7.0,127.0,4.0,206.67741935483872,-0.9872,0.063,0.85,0.088,0.006835482367562529
1457,431,5.034802784222737,0,0,0,0.0,44.0,1.0,294.6666666666667,0.8564,0.096,0.842,0.063,0.006393380970289583
1458,197,4.583756345177664,10,0,0,0.0,11.0,1.0,184.16666666666666,0.93,0.09,0.901,0.01,0.0036036036036036037
1459,551,4.6225045372050815,15,0,0,1.0,51.0,1.0,240.46153846153845,-0.176,0.036,0.932,0.032,0.004461440407903123
1460,1330,4.430827067669173,27,0,0,1.0,125.0,2.0,261.42857142857144,0.9979,0.087,0.9,0.013,0.004628369180506398
1461,1199,4.3736447039199335,41,1,0,1.0,111.0,3.0,222.82758620689654,0.7506,0.078,0.855,0.067,0.002927580893682589
1462,1111,4.474347434743474,44,0,0,0.0,114.0,1.0,358.7647058823529,0.9932,0.086,0.881,0.033,0.004251839738348324
1463,1644,4.8175182481751815,130,0,0,3.0,152.0,2.0,262.2972972972973,0.9743,0.045,0.933,0.022,0.004928131416837783
1464,889,4.596175478065242,44,0,0,1.0,102.0,2.0,241.0,0.8586,0.048,0.918,0.034,0.005708661417322835
1465,178,4.286516853932584,2,0,0,1.0,12.0,0.0,117.25,0.8271,0.086,0.874,0.04,0.015873015873015872
1466,998,4.520040080160321,36,0,0,0.0,96.0,2.0,265.3333333333333,0.9909,0.1,0.833,0.067,0.002324749642346209
1467,137,4.7226277372262775,0,0,0,0.0,15.0,3.0,197.25,0.3818,0.021,0.979,0.0,0.0012626262626262627
1468,395,4.4683544303797476,15,0,0,1.0,46.0,0.0,145.33333333333334,0.1207,0.035,0.944,0.022,0.011850501367365542
1469,710,4.873239436619717,20,0,0,0.0,57.0,1.0,233.33333333333334,0.9852,0.135,0.779,0.087,0.00047427080863172874
1470,587,5.090289608177172,8,0,0,0.0,68.0,1.0,278.2307692307692,0.9795,0.113,0.823,0.064,0.0038578120694406173
1471,538,4.349442379182157,16,0,0,2.0,58.0,0.0,194.26666666666668,0.9912,0.092,0.902,0.006,0.008879781420765027
1472,1025,4.757073170731707,52,0,0,0.0,98.0,2.0,298.45,-0.9969,0.062,0.818,0.12,0.002004008016032064
1473,812,4.504926108374384,26,0,0,0.0,78.0,3.0,157.0,0.9939,0.076,0.906,0.019,0.00240174672489083
1474,374,4.663101604278075,2,0,0,0.0,23.0,0.0,269.0,-0.9816,0.0,0.909,0.091,0.006947660954145438
1475,727,4.951856946354883,38,0,0,0.0,63.0,1.0,312.5,0.9936,0.101,0.868,0.031,0.0022789425706472195
1476,1517,4.3948582729070536,18,0,0,0.0,164.0,2.0,157.1153846153846,0.9718,0.111,0.8,0.089,0.00523050723756234
1477,1996,4.127254509018036,4,1,0,2.0,165.0,3.0,179.24561403508773,0.9974,0.102,0.84,0.058,0.004088387033972549
1478,1108,4.14259927797834,8,1,0,0.0,116.0,1.0,146.25641025641025,0.9831,0.07,0.911,0.02,0.0059212817833507484
1479,744,4.400537634408601,1,0,0,3.0,85.0,3.0,191.1904761904762,-0.4911,0.067,0.859,0.073,0.001982651796778191
1480,377,4.5755968169761285,6,1,0,2.0,43.0,2.0,266.875,0.6147,0.045,0.928,0.027,0.00046728971962616824
1481,656,4.246951219512195,0,0,0,0.0,47.0,1.0,163.1904761904762,-0.9822,0.079,0.8,0.121,0.0020307513780098638
1482,192,4.723958333333333,6,0,0,0.0,18.0,0.0,556.0,0.8046,0.076,0.892,0.032,0.0035938903863432167
1483,232,4.637931034482759,16,0,0,2.0,22.0,0.0,329.75,0.9391,0.119,0.839,0.042,0.0045385779122541605
1484,159,5.163522012578618,2,0,0,0.0,21.0,0.0,329.3333333333333,-0.9698,0.042,0.788,0.17,0.0030303030303030303
1485,1030,4.729126213592234,7,0,0,12.0,134.0,2.0,248.20833333333334,-0.9887,0.057,0.851,0.092,0.006187290969899666
1486,441,4.215419501133787,6,0,0,0.0,60.0,1.0,194.41666666666666,0.9833,0.114,0.835,0.05,0.005972696245733789
1487,387,4.496124031007752,6,0,0,0.0,39.0,0.0,179.33333333333334,-0.466,0.061,0.867,0.072,0.002311604253351826
1488,1020,4.333333333333333,0,1,0,1.0,95.0,2.0,197.71428571428572,0.9908,0.091,0.868,0.041,0.0017979144192736426
1489,1461,4.576317590691307,116,0,0,23.0,152.0,1.0,250.12121212121212,-0.9554,0.034,0.912,0.054,0.004706734250543085
1490,691,4.4384949348769895,3,0,0,0.0,62.0,1.0,211.22222222222223,0.8338,0.084,0.847,0.069,0.003927729772191673
1491,196,4.260204081632653,11,0,0,0.0,11.0,0.0,147.14285714285714,-0.5642,0.035,0.896,0.069,0.004826254826254826
1492,192,4.567708333333333,7,0,0,0.0,16.0,0.0,179.5,0.882,0.077,0.904,0.019,0.00831792975970425
1493,632,4.984177215189874,13,0,0,4.0,75.0,1.0,423.8888888888889,0.9943,0.134,0.817,0.049,0.0036620455139942452
1494,724,4.8674033149171265,51,0,0,0.0,70.0,1.0,252.1764705882353,0.9845,0.124,0.786,0.09,0.00046479200557750407
1495,1884,4.16348195329087,49,1,0,6.0,155.0,4.0,153.59375,0.999,0.097,0.87,0.033,0.00596381279692712
1496,996,4.875502008032129,44,0,0,4.0,93.0,4.0,257.6521739130435,0.8967,0.077,0.851,0.072,0.0015133680847486128
1497,1206,4.478441127694858,20,0,0,0.0,100.0,2.0,230.6206896551724,-0.8728,0.052,0.889,0.059,0.00521143537820131
1498,888,4.046171171171172,17,0,0,0.0,67.0,0.0,109.14634146341463,-0.9663,0.031,0.911,0.058,0.006866002214839424
1499,229,4.9868995633187785,0,0,0,1.0,19.0,0.0,154.88888888888889,-0.3182,0.065,0.868,0.066,0.003566333808844508
1500,658,4.562310030395136,7,0,0,0.0,48.0,0.0,307.75,-0.2263,0.03,0.939,0.031,0.0018898488120950325
1501,1357,4.683861459100958,47,0,0,4.0,150.0,3.0,243.84375,-0.9891,0.046,0.881,0.073,0.0026806229257084506
1502,546,4.397435897435898,0,2,0,0.0,52.0,0.0,119.16,0.9934,0.097,0.892,0.011,0.007992007992007992
1503,813,4.873308733087331,17,0,0,7.0,94.0,2.0,368.38461538461536,0.7449,0.059,0.891,0.05,0.0045823786711101855
1504,650,4.769230769230768,48,0,0,0.0,68.0,2.0,271.0,0.9973,0.165,0.779,0.056,0.0015760441292356187
1505,409,4.88997555012225,80,0,0,1.0,50.0,2.0,145.41176470588235,0.9109,0.094,0.827,0.079,0.00522508038585209
1506,984,4.821138211382113,22,0,0,2.0,114.0,4.0,178.5625,-0.9865,0.11,0.753,0.137,0.003307223672758921
1507,1129,5.0141718334809555,165,0,0,9.0,165.0,3.0,267.5769230769231,0.9481,0.04,0.935,0.025,0.005012890289315382
1508,1267,4.666929755327545,36,0,0,1.0,118.0,2.0,300.2916666666667,-0.992,0.067,0.834,0.099,0.003873288144971642
1509,750,4.890666666666666,63,0,0,0.0,81.0,6.0,263.29411764705884,0.9965,0.141,0.814,0.046,0.002003561887800534
1510,1768,4.103506787330317,47,0,0,3.0,153.0,4.0,137.27272727272728,-0.9989,0.083,0.771,0.146,0.004931506849315068
1511,703,5.044096728307253,11,2,0,2.0,86.0,1.0,288.6,0.9981,0.142,0.836,0.021,0.004375863657300783
1512,1067,4.947516401124648,152,0,0,23.0,131.0,3.0,163.4,0.984,0.043,0.945,0.012,0.003650190114068441
1513,680,4.7220588235294105,16,0,0,4.0,53.0,2.0,207.57894736842104,-0.9496,0.047,0.885,0.068,0.0017667844522968198
1514,1009,4.758176412289394,81,0,0,2.0,118.0,3.0,173.97058823529412,-0.9429,0.048,0.894,0.057,0.004877228388832829
1515,1029,4.3488824101069,23,0,0,2.0,86.0,1.0,277.2,0.9944,0.075,0.903,0.022,0.004673737192162502
1516,416,4.959134615384615,6,0,0,0.0,56.0,2.0,208.83333333333334,0.992,0.139,0.812,0.05,0.0031783869686134287
1517,1059,4.87724268177526,8,1,0,1.0,135.0,1.0,250.76,-0.9958,0.081,0.796,0.123,0.004767201652629906
1518,665,4.1909774436090235,5,0,0,0.0,83.0,1.0,139.36,0.9992,0.203,0.779,0.018,0.002280501710376283
1519,973,4.693730729701953,45,0,0,0.0,85.0,0.0,233.79166666666666,0.9963,0.093,0.881,0.026,0.009053790165098526
1520,1026,5.139376218323587,48,0,0,6.0,133.0,1.0,181.71428571428572,-0.9978,0.113,0.712,0.174,0.0015639662183296842
1521,874,5.1018306636155595,39,0,0,1.0,110.0,2.0,282.7894736842105,0.9938,0.129,0.8,0.071,0.0024114264514932295
1522,926,4.8866090712742976,53,0,0,0.0,109.0,0.0,152.38888888888889,0.8896,0.047,0.917,0.036,0.002535772504980982
1523,934,4.7612419700214135,56,0,0,7.0,113.0,2.0,190.9655172413793,0.8014,0.064,0.888,0.048,0.009525521207764199
1524,2882,4.3730048577376825,34,0,0,6.0,324.0,13.0,124.18253968253968,0.9997,0.128,0.82,0.052,0.002979964494040071
1525,1170,4.424786324786325,14,0,0,3.0,112.0,5.0,184.57142857142858,0.9859,0.109,0.808,0.082,0.002771789344009855
1526,1024,4.6484375,24,0,0,6.0,103.0,1.0,216.44444444444446,0.9749,0.087,0.845,0.068,0.00596353722951099
1527,1084,5.0793357933579335,199,0,0,2.0,120.0,0.0,192.9142857142857,0.9893,0.055,0.924,0.02,0.005452402004126142
1528,1792,4.518973214285714,24,1,0,8.0,162.0,2.0,279.1388888888889,-0.9988,0.048,0.844,0.108,0.002578341927806426
1529,1084,4.597785977859778,16,1,0,0.0,97.0,4.0,407.06666666666666,0.9908,0.08,0.875,0.045,0.0014705882352941176
1530,1317,4.5148063781321195,13,0,0,1.0,137.0,3.0,281.53846153846155,0.9906,0.106,0.818,0.076,0.0031313818924438392
1531,698,3.6547277936962748,4,0,0,1.0,60.0,2.0,68.70212765957447,0.9971,0.16,0.772,0.067,0.006412213740458015
1532,1159,4.6229508196721305,58,0,0,2.0,105.0,1.0,252.73076923076923,-0.9966,0.069,0.804,0.127,0.010764099454214675
1533,233,4.815450643776824,2,0,0,0.0,26.0,0.0,137.8,0.9525,0.134,0.82,0.046,0.003604902667627974
1534,1941,4.1174652241112835,16,0,0,1.0,140.0,5.0,122.75308641975309,-0.9934,0.089,0.805,0.107,0.003991219317501496
1535,1004,4.043824701195218,34,0,0,0.0,90.0,0.0,118.23255813953489,0.9882,0.077,0.898,0.025,0.004877097151775264
1536,234,4.55128205128205,6,0,0,0.0,17.0,2.0,77.3529411764706,-0.4137,0.011,0.971,0.019,0.003756574004507889
1537,55,4.218181818181818,0,0,0,0.0,6.0,0.0,287.0,0.4939,0.062,0.938,0.0,0.0
1538,1430,4.688811188811188,27,0,0,1.0,158.0,5.0,200.1219512195122,-0.9994,0.094,0.724,0.182,0.0018192844147968466
1539,849,4.5100117785630145,27,0,0,0.0,91.0,2.0,213.54545454545453,-0.3522,0.08,0.849,0.071,0.0027548209366391185
1540,675,4.761481481481481,6,0,0,0.0,81.0,0.0,162.66666666666666,0.9733,0.126,0.794,0.08,0.002037178507766743
1541,953,4.864637985309549,27,0,0,0.0,108.0,2.0,201.17857142857142,0.99,0.079,0.889,0.032,0.0021201413427561835
1542,472,4.8241525423728815,0,0,0,0.0,46.0,2.0,197.5,-0.9952,0.052,0.778,0.171,0.0021598272138228943
1543,908,4.620044052863436,5,1,0,6.0,106.0,2.0,206.44,0.9963,0.164,0.734,0.102,0.0009643201542912247
1544,1136,5.242957746478873,19,0,0,0.0,149.0,3.0,311.7826086956522,0.9717,0.111,0.802,0.088,0.003197553176699569
1545,923,4.19284940411701,18,0,0,0.0,92.0,1.0,200.66666666666666,0.9996,0.22,0.725,0.055,0.0026865054763380862
1546,1501,4.612258494337108,36,0,0,5.0,180.0,1.0,198.5581395348837,0.4767,0.067,0.872,0.06,0.0032634032634032634
1547,70,4.457142857142856,4,0,0,0.0,10.0,0.0,201.5,0.5719,0.054,0.946,0.0,0.0
1548,635,5.045669291338584,78,0,0,6.0,65.0,1.0,205.57894736842104,-0.9551,0.078,0.82,0.102,0.00891946992864424
1549,563,4.179396092362346,8,0,0,0.0,48.0,0.0,209.0,0.6246,0.057,0.896,0.047,0.0013610071452875127
1550,350,4.502857142857144,60,0,0,0.0,32.0,2.0,164.5,0.9855,0.123,0.851,0.026,0.010075566750629723
1551,600,4.6066666666666665,53,1,0,8.0,51.0,0.0,309.72727272727275,-0.9792,0.054,0.847,0.099,0.006731050629206907
1552,1123,4.861976847729297,34,0,0,5.0,148.0,5.0,317.5238095238095,0.6672,0.104,0.799,0.097,0.008074162679425838
1553,697,4.827833572453372,18,0,0,1.0,61.0,1.0,241.64705882352942,-0.9956,0.052,0.821,0.127,0.0019398642095053346
1554,598,5.152173913043479,17,0,0,1.0,67.0,2.0,309.3333333333333,0.855,0.047,0.927,0.026,0.0037604082728982004
1555,812,4.503694581280788,10,0,0,0.0,86.0,0.0,205.77272727272728,0.9649,0.075,0.885,0.04,0.007037607213547394
1556,1041,4.591738712776177,8,7,0,0.0,107.0,2.0,184.6875,0.8483,0.103,0.801,0.096,0.007070707070707071
1557,121,4.214876033057851,13,0,0,14.0,11.0,0.0,129.6,-0.3549,0.0,0.978,0.022,0.015337423312883436
1558,415,4.797590361445783,44,0,0,2.0,51.0,1.0,175.07142857142858,0.8573,0.098,0.832,0.07,0.002840909090909091
1559,533,4.893058161350845,0,1,0,1.0,42.0,0.0,791.0,-0.9579,0.084,0.803,0.113,0.007578149668455952
1560,1300,4.68,79,1,0,5.0,121.0,3.0,214.5142857142857,0.9713,0.073,0.876,0.051,0.0011933174224343676
1561,322,4.434782608695652,40,0,0,0.0,30.0,0.0,294.1666666666667,0.9738,0.087,0.913,0.0,0.007909604519774011
1562,53,4.622641509433962,0,0,0,1.0,4.0,0.0,301.0,0.1326,0.031,0.969,0.0,0.0
1563,520,5.021153846153847,47,0,0,0.0,50.0,2.0,226.07142857142858,0.9974,0.155,0.817,0.028,0.0015738117721120553
1564,1244,4.302250803858522,20,0,0,2.0,90.0,1.0,214.96774193548387,-0.9215,0.052,0.881,0.066,0.008664475649835674
1565,512,4.728515625,24,0,0,4.0,47.0,0.0,297.2,-0.9639,0.068,0.831,0.101,0.0020127474002012745
1566,536,4.708955223880597,29,0,0,0.0,57.0,1.0,441.2857142857143,0.8934,0.039,0.952,0.009,0.003554119547657512
1567,1041,4.858789625360231,10,0,0,0.0,117.0,2.0,306.4,-0.989,0.057,0.855,0.087,0.0032541490400260333
1568,927,4.421790722761596,66,0,0,4.0,74.0,0.0,203.12,0.9318,0.069,0.868,0.063,0.003724029792238338
1569,797,4.6198243412798,36,0,0,2.0,107.0,3.0,214.52380952380952,0.9949,0.101,0.869,0.03,0.0061878453038674034
1570,1245,4.3558232931726915,37,0,0,0.0,144.0,1.0,269.12,0.979,0.101,0.821,0.078,0.003258293838862559
1571,893,4.596864501679732,77,0,0,1.0,85.0,3.0,281.1666666666667,0.9897,0.097,0.858,0.045,0.004332414336352895
1572,336,5.190476190476192,3,0,0,3.0,36.0,2.0,299.85714285714283,0.9254,0.087,0.872,0.041,0.004750593824228029
1573,126,4.071428571428571,0,0,0,0.0,16.0,0.0,110.33333333333333,0.9207,0.12,0.88,0.0,0.004497751124437781
1574,821,4.397076735688185,12,0,0,1.0,54.0,0.0,223.8,-0.9931,0.037,0.864,0.099,0.003781979977753059
1575,1517,4.595912986156889,59,0,0,0.0,139.0,1.0,244.0857142857143,-0.9991,0.048,0.823,0.128,0.0038474991255683807
1576,1131,4.562334217506631,37,6,0,1.0,103.0,0.0,197.875,-0.8459,0.046,0.902,0.052,0.005186232909005186
1577,295,5.267796610169492,14,0,0,0.0,43.0,0.0,208.55555555555554,0.8761,0.116,0.799,0.085,0.003713527851458886
1578,766,4.580939947780679,39,0,0,2.0,88.0,3.0,190.1304347826087,0.991,0.116,0.829,0.055,0.0036413290851160674
1579,1227,4.588427057864711,28,0,0,0.0,119.0,4.0,182.8421052631579,0.9985,0.127,0.82,0.053,0.007301360057265569
1580,1253,4.922585794094174,58,0,0,25.0,130.0,0.0,215.42857142857142,0.9952,0.091,0.868,0.041,0.004357010826511751
1581,1100,4.166363636363636,29,0,0,1.0,128.0,1.0,142.825,0.9981,0.102,0.885,0.014,0.0036521739130434784
1582,261,4.781609195402298,20,0,0,1.0,22.0,0.0,383.5,0.9709,0.143,0.826,0.031,0.007807417046193884
1583,581,5.220309810671257,94,0,0,1.0,62.0,4.0,306.3333333333333,0.9975,0.147,0.833,0.02,0.0027122321670735015
1584,843,4.6322657176749695,47,0,0,1.0,99.0,0.0,264.1666666666667,0.9901,0.064,0.924,0.012,0.007334450963956412
1585,286,4.706293706293707,8,0,0,1.0,30.0,0.0,165.7,0.992,0.164,0.827,0.009,0.003601440576230492
1586,333,4.7057057057057055,18,0,0,0.0,36.0,1.0,173.54545454545453,0.5577,0.053,0.92,0.028,0.004689942678478374
1587,2207,4.634345265065701,265,0,0,0.0,279.0,6.0,274.1304347826087,0.998,0.096,0.855,0.049,0.002370791844476055
1588,1372,4.7696793002915445,38,0,0,7.0,172.0,0.0,208.8684210526316,0.9986,0.139,0.793,0.068,0.0038881224131443624
1589,582,4.632302405498282,14,0,0,1.0,73.0,3.0,194.7058823529412,-0.9791,0.069,0.825,0.106,0.005712567648827421
1590,973,4.628982528263103,25,0,0,5.0,80.0,1.0,276.6,-0.9155,0.054,0.881,0.065,0.005224283912808503
1591,408,4.242647058823529,4,4,0,0.0,47.0,4.0,178.83333333333334,0.9329,0.086,0.849,0.065,0.004636068613815485
1592,1093,4.933211344922231,29,0,0,7.0,138.0,6.0,298.27272727272725,0.7638,0.101,0.799,0.1,0.007292616226071103
1593,1006,4.472166998011929,24,0,0,0.0,95.0,2.0,123.33333333333333,0.9814,0.082,0.868,0.05,0.0025026814444047193
1594,973,4.585817060637204,82,0,0,0.0,101.0,0.0,228.875,0.9932,0.069,0.925,0.006,0.00870353581142339
1595,398,4.630653266331659,14,0,0,0.0,45.0,0.0,322.0,0.872,0.092,0.838,0.07,0.006194690265486726
1596,451,4.532150776053214,6,0,0,2.0,47.0,0.0,249.6,0.9743,0.093,0.871,0.037,0.008383233532934131
1597,212,5.54245283018868,2,0,0,0.0,23.0,0.0,465.6666666666667,0.9709,0.13,0.852,0.018,0.002144388849177984
1598,365,4.454794520547946,0,0,0,1.0,42.0,2.0,287.14285714285717,-0.93,0.037,0.883,0.08,0.002976190476190476
1599,212,4.2075471698113205,4,1,0,0.0,23.0,1.0,140.0,0.9871,0.246,0.646,0.108,0.005323868677905945
1600,1071,4.912231559290383,127,0,0,24.0,150.0,3.0,216.86666666666667,0.9886,0.06,0.913,0.027,0.009793420045906656
1601,839,4.097735399284863,31,0,0,3.0,65.0,1.0,108.1,-0.9589,0.084,0.821,0.095,0.0055008022003208805
1602,987,4.755825734549139,15,0,0,2.0,103.0,0.0,336.4117647058824,0.9828,0.094,0.85,0.056,0.0013949433304272015
1603,562,4.777580071174377,41,0,0,0.0,55.0,1.0,410.875,0.9959,0.156,0.8,0.044,0.0036429872495446266
1604,146,4.2397260273972615,2,0,0,1.0,16.0,0.0,128.33333333333334,-0.3337,0.079,0.825,0.096,0.0025806451612903226
1605,1113,4.96585804132974,21,0,0,3.0,147.0,1.0,480.2857142857143,-0.997,0.04,0.847,0.114,0.004304586611251299
1606,802,4.697007481296758,10,0,0,13.0,71.0,2.0,153.8,0.9752,0.067,0.902,0.031,0.004953693732500539
1607,184,5.701086956521738,6,0,0,0.0,23.0,1.0,417.6666666666667,0.9062,0.123,0.825,0.052,0.0031872509960159364
1608,769,4.066319895968792,36,0,0,0.0,69.0,8.0,205.0,0.9982,0.152,0.819,0.029,0.003066700741119346
1609,719,4.6258692628650895,4,0,0,0.0,79.0,2.0,194.52380952380952,-0.4814,0.099,0.803,0.098,0.00243605359317905
1610,1377,4.726216412490921,59,0,0,0.0,154.0,1.0,205.5897435897436,0.9993,0.121,0.86,0.02,0.005835609634963993
1611,1419,4.744186046511628,66,0,0,2.0,140.0,4.0,249.42424242424244,0.9962,0.108,0.824,0.068,0.0019363427326636814
1612,1481,4.717758271438218,38,0,0,1.0,160.0,11.0,189.35555555555555,0.9793,0.068,0.883,0.049,0.004203152364273205
1613,207,4.3478260869565215,0,0,0,1.0,24.0,0.0,160.0,0.9041,0.072,0.909,0.019,0.004440497335701598
1614,903,4.776301218161684,57,0,0,1.0,83.0,1.0,230.34782608695653,-0.9986,0.026,0.841,0.134,0.004323308270676692
1615,638,4.561128526645768,16,0,0,1.0,62.0,0.0,352.8,0.9925,0.101,0.873,0.027,0.002544529262086514
1616,343,4.699708454810495,7,0,0,0.0,39.0,0.0,179.72727272727272,0.9613,0.147,0.759,0.094,0.004026170105686965
1617,1158,4.512089810017272,13,1,0,0.0,107.0,1.0,238.7037037037037,0.9967,0.105,0.865,0.029,0.007264296754250386
1618,1131,4.986737400530504,66,0,0,2.0,154.0,3.0,184.86486486486487,0.8783,0.099,0.814,0.087,0.0013089005235602095
1619,1232,4.238636363636363,8,0,0,0.0,114.0,2.0,144.9111111111111,0.9986,0.119,0.837,0.044,0.003198781416603199
1620,1688,4.313981042654029,20,0,0,0.0,161.0,5.0,184.0612244897959,0.9931,0.099,0.83,0.072,0.0031987646150452237
1621,688,4.040697674418603,30,0,0,0.0,67.0,4.0,247.85714285714286,0.993,0.093,0.886,0.021,0.002583979328165375
1622,396,4.608585858585858,20,0,0,0.0,22.0,2.0,203.8181818181818,0.9856,0.12,0.832,0.047,0.0008880994671403197
1623,1428,4.889355742296919,44,0,0,18.0,164.0,5.0,327.6923076923077,0.9694,0.061,0.895,0.043,0.004212990052662376
1624,729,5.012345679012347,191,0,0,0.0,76.0,8.0,162.39285714285714,-0.913,0.089,0.801,0.11,0.0019676432006996065
1625,1005,4.6606965174129344,38,0,0,3.0,102.0,0.0,360.8125,-0.9839,0.036,0.902,0.062,0.0031098825155494126
1626,370,4.978378378378379,26,0,0,1.0,42.0,4.0,447.4,-0.2984,0.067,0.848,0.086,0.0004462293618920125
1627,989,4.805864509605662,13,0,0,6.0,112.0,0.0,131.77272727272728,0.5473,0.092,0.823,0.085,0.004622496147919877
1628,986,4.662271805273834,63,0,0,3.0,132.0,4.0,162.82857142857142,0.9948,0.076,0.904,0.02,0.008201012039783634
1629,296,4.398648648648648,15,0,0,1.0,34.0,0.0,178.11111111111111,0.8074,0.073,0.884,0.043,0.00558659217877095
1630,468,4.572649572649572,0,0,0,0.0,44.0,2.0,203.84615384615384,0.9849,0.084,0.895,0.021,0.004883546205860256
1631,121,4.231404958677686,4,1,0,0.0,10.0,0.0,106.5,0.6766,0.083,0.882,0.036,0.0
1632,67,4.388059701492537,5,0,0,0.0,9.0,0.0,191.0,0.5859,0.058,0.942,0.0,0.0026109660574412533
1633,1682,4.780023781212842,67,0,0,1.0,154.0,3.0,288.61764705882354,-0.9882,0.035,0.907,0.058,0.0013203331302051595
1634,1217,4.830731306491372,31,0,0,3.0,131.0,4.0,420.7647058823529,0.9973,0.099,0.863,0.038,0.004742641930534245
1635,979,4.451481103166496,55,1,0,12.0,110.0,1.0,195.28571428571428,0.9775,0.067,0.892,0.04,0.01019108280254777
1636,2924,4.489398084815321,218,4,0,1.0,333.0,9.0,149.27522935779817,0.9997,0.108,0.861,0.03,0.012699963365490292
1637,567,5.0,19,0,0,1.0,80.0,0.0,384.6666666666667,0.8961,0.047,0.929,0.024,0.00345821325648415
1638,746,4.7680965147453085,23,0,0,2.0,78.0,0.0,395.54545454545456,0.9816,0.066,0.912,0.022,0.005274019720247649
1639,426,4.657276995305164,42,0,0,1.0,40.0,0.0,204.58333333333334,0.9648,0.063,0.931,0.005,0.0036496350364963502
1640,1053,4.586894586894586,49,0,0,2.0,104.0,1.0,248.25,0.9943,0.1,0.852,0.048,0.004348553269777555
1641,1964,4.1476578411405285,30,0,0,2.0,142.0,4.0,138.68493150684932,0.9863,0.073,0.881,0.046,0.007944291879168302
1642,2456,4.8346905537459275,33,0,0,6.0,294.0,6.0,267.75925925925924,0.635,0.108,0.79,0.102,0.001515986769570011
1643,1367,4.953913679590344,12,0,0,1.0,181.0,4.0,265.3225806451613,0.9813,0.111,0.8,0.089,0.005330102967898243
1644,482,4.856846473029045,8,0,0,1.0,44.0,0.0,222.46153846153845,0.9101,0.123,0.79,0.087,0.0006887052341597796
