allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
2.0,16.0,0.0,1,155.5,-0.848,0.066,0.792,0.142,0.003205128205128205
0.0,1.0,0.0,1,38.0,0.5106,0.355,0.645,0.0,0.02631578947368421
13.0,203.0,3.0,1,200.52830188679246,-0.9999,0.1,0.65,0.25,0.0029026217228464418
0.0,1.0,0.0,1,30.5,-0.2057,0.0,0.815,0.185,0.0
0.0,15.0,0.0,1,79.875,0.6858,0.185,0.676,0.139,0.0015479876160990713
0.0,8.0,0.0,1,62.0,0.9034,0.215,0.74,0.045,0.002652519893899204
0.0,2.0,0.0,1,47.5,0.7845,0.378,0.622,0.0,0.0
0.0,39.0,0.0,1,72.76190476190476,-0.9863,0.139,0.635,0.226,0.002583979328165375
0.0,1.0,0.0,1,46.5,0.0828,0.169,0.677,0.154,0.0
0.0,10.0,0.0,1,140.0,-0.8218,0.062,0.794,0.144,0.008880994671403197
0.0,2.0,0.0,1,46.75,0.4228,0.076,0.924,0.0,0.010526315789473684
0.0,4.0,1.0,1,89.33333333333333,0.1189,0.053,0.902,0.044,0.003703703703703704
1.0,13.0,0.0,1,129.8,-0.9109,0.107,0.703,0.19,0.0030627871362940277
0.0,10.0,1.0,1,68.11111111111111,0.644,0.125,0.784,0.091,0.001610305958132045
3.0,22.0,0.0,1,133.85714285714286,0.8688,0.129,0.803,0.068,0.007423117709437964
1.0,29.0,0.0,1,65.23529411764706,0.9874,0.179,0.78,0.042,0.0044444444444444444
2.0,4.0,0.0,1,218.0,-0.745,0.056,0.767,0.177,0.0045871559633027525
1.0,1.0,0.0,1,71.5,-0.4559,0.0,0.864,0.136,0.020833333333333332
0.0,7.0,2.0,1,261.0,-0.5719,0.024,0.911,0.065,0.01338432122370937
0.0,8.0,0.0,1,78.875,-0.6553,0.11,0.741,0.149,0.009404388714733543
0.0,1.0,1.0,1,60.666666666666664,-0.0516,0.0,0.956,0.044,0.005434782608695652
0.0,6.0,0.0,1,251.0,0.6908,0.137,0.863,0.0,0.00398406374501992
2.0,2.0,0.0,1,172.5,0.9206,0.238,0.73,0.032,0.008670520231213872
4.0,11.0,0.0,1,103.5,-0.9487,0.027,0.797,0.176,0.007987220447284345
4.0,8.0,0.0,1,57.77777777777778,-0.8996,0.084,0.71,0.206,0.01893939393939394
0.0,0.0,0.0,1,31.0,0.0,0.0,1.0,0.0,0.0
0.0,6.0,0.0,1,148.5,-0.5267,0.053,0.827,0.12,0.0
3.0,12.0,0.0,1,96.0,0.8976,0.174,0.759,0.067,0.002066115702479339
0.0,10.0,0.0,1,128.4,0.9305,0.186,0.752,0.062,0.0030959752321981426
4.0,19.0,0.0,1,100.44444444444444,-0.6712,0.085,0.809,0.106,0.010964912280701754
0.0,8.0,0.0,1,152.0,-0.2023,0.147,0.693,0.16,0.006557377049180328
0.0,16.0,0.0,1,75.28571428571429,0.6908,0.086,0.89,0.024,0.001876172607879925
3.0,22.0,0.0,1,86.2,0.5713,0.089,0.857,0.055,0.006888633754305396
0.0,3.0,0.0,1,45.0,0.0516,0.167,0.709,0.124,0.014598540145985401
0.0,0.0,0.0,1,30.0,-0.2732,0.0,0.656,0.344,0.03333333333333333
0.0,7.0,1.0,1,75.6,0.3102,0.075,0.882,0.043,0.010471204188481676
2.0,20.0,1.0,1,89.3,0.9287,0.128,0.834,0.038,0.005543237250554324
1.0,7.0,0.0,1,181.0,-0.0346,0.076,0.86,0.064,0.008264462809917356
0.0,2.0,0.0,1,107.5,-0.7351,0.025,0.829,0.145,0.0
2.0,26.0,0.0,1,97.8,-0.5095,0.132,0.725,0.144,0.0070921985815602835
0.0,3.0,1.0,1,34.5,-0.5719,0.0,0.73,0.27,0.02857142857142857
0.0,4.0,0.0,1,32.5,-0.8176,0.0,0.694,0.306,0.0
0.0,0.0,0.0,1,90.0,-0.4215,0.105,0.7,0.195,0.0
0.0,1.0,0.0,1,50.5,0.3612,0.128,0.872,0.0,0.00980392156862745
0.0,1.0,0.0,1,87.0,-0.7902,0.0,0.806,0.194,0.0
0.0,1.0,1.0,1,46.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1,26.5,0.3612,0.217,0.783,0.0,0.0
0.0,3.0,0.0,1,45.25,-0.7495,0.0,0.814,0.186,0.0
0.0,4.0,0.0,1,38.0,-0.3818,0.2,0.524,0.276,0.0
0.0,8.0,0.0,1,91.8,-0.4215,0.029,0.91,0.061,0.0
0.0,6.0,0.0,1,74.0,-0.3875,0.062,0.812,0.126,0.0
0.0,7.0,0.0,1,85.4,-0.4742,0.069,0.827,0.104,0.002320185614849188
0.0,27.0,1.0,1,94.63636363636364,-0.9689,0.083,0.722,0.195,0.019980970504281638
5.0,18.0,0.0,1,99.5,0.8228,0.088,0.875,0.036,0.018703241895261846
0.0,9.0,0.0,1,108.0,0.9231,0.2,0.774,0.027,0.009195402298850575
0.0,3.0,0.0,1,141.0,-0.6798,0.169,0.579,0.252,0.0
0.0,1.0,0.0,1,29.375,0.4291,0.065,0.935,0.0,0.01652892561983471
1.0,2.0,0.0,1,71.0,0.0,0.0,1.0,0.0,0.0
0.0,7.0,1.0,1,86.0,-0.8854,0.099,0.622,0.279,0.007692307692307693
0.0,1.0,0.0,1,78.0,0.2263,0.112,0.888,0.0,0.01282051282051282
1.0,1.0,0.0,1,50.5,0.5106,0.223,0.777,0.0,0.00980392156862745
1.0,1.0,0.0,1,23.0,-0.3182,0.0,0.723,0.277,0.02127659574468085
0.0,1.0,0.0,1,121.0,-0.1511,0.084,0.803,0.113,0.008264462809917356
0.0,6.0,0.0,1,86.0,-0.4588,0.125,0.714,0.161,0.007692307692307693
0.0,0.0,0.0,1,16.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,0.0,1,88.0,-0.2263,0.066,0.824,0.11,0.0037593984962406013
0.0,12.0,0.0,1,132.6,0.9545,0.149,0.851,0.0,0.0
10.0,23.0,0.0,1,123.75,-0.4939,0.091,0.783,0.126,0.009027081243731194
9.0,19.0,0.0,1,123.75,-0.4939,0.091,0.783,0.126,0.009027081243731194
10.0,20.0,0.0,1,123.75,-0.4939,0.091,0.783,0.126,0.009027081243731194
10.0,19.0,0.0,1,123.75,-0.4939,0.091,0.783,0.126,0.009027081243731194
9.0,20.0,0.0,1,126.14285714285714,0.0516,0.12,0.75,0.13,0.007856341189674524
6.0,15.0,0.0,1,207.0,0.7319,0.072,0.907,0.021,0.03355704697986577
5.0,14.0,0.0,1,207.0,0.7319,0.072,0.907,0.021,0.03355704697986577
1.0,5.0,0.0,1,132.0,-0.743,0.016,0.901,0.083,0.00375234521575985
0.0,4.0,0.0,1,132.0,-0.743,0.016,0.901,0.083,0.00375234521575985
8.0,18.0,0.0,1,123.2,0.0,0.114,0.742,0.143,0.01935483870967742
8.0,15.0,0.0,1,123.375,-0.8673,0.036,0.872,0.092,0.030120481927710843
8.0,17.0,0.0,1,123.375,-0.8673,0.036,0.872,0.092,0.030120481927710843
8.0,17.0,0.0,1,123.375,-0.8673,0.036,0.872,0.092,0.030120481927710843
0.0,16.0,0.0,1,93.0,0.6322,0.116,0.81,0.074,0.009104704097116844
8.0,16.0,0.0,1,119.44444444444444,-0.8734,0.033,0.876,0.091,0.027700831024930747
8.0,17.0,0.0,1,119.44444444444444,-0.8734,0.033,0.876,0.091,0.027700831024930747
1.0,4.0,0.0,1,127.0,0.7184,0.352,0.551,0.097,0.007874015748031496
1.0,5.0,0.0,1,141.0,0.4215,0.209,0.697,0.094,0.027210884353741496
1.0,11.0,0.0,1,141.0,0.4215,0.209,0.697,0.094,0.027210884353741496
2.0,7.0,0.0,1,141.0,0.4215,0.209,0.697,0.094,0.027210884353741496
2.0,29.0,0.0,1,273.25,0.5994,0.09,0.845,0.064,0.03191974464204286
1.0,20.0,0.0,1,95.0,-0.7783,0.033,0.89,0.077,0.002583979328165375
2.0,30.0,0.0,1,273.25,0.5994,0.09,0.845,0.064,0.03191974464204286
2.0,30.0,0.0,1,273.25,0.5994,0.09,0.845,0.064,0.03191974464204286
8.0,6.0,0.0,1,82.5,-0.1223,0.166,0.658,0.176,0.02932551319648094
8.0,8.0,0.0,1,105.0,0.5117,0.235,0.596,0.169,0.028125
3.0,2.0,0.0,1,74.5,0.0,0.0,1.0,0.0,0.039473684210526314
0.0,5.0,0.0,1,70.0,-0.4404,0.098,0.702,0.2,0.006896551724137931
3.0,3.0,0.0,1,61.0,0.5538,0.107,0.893,0.0,0.031746031746031744
1.0,5.0,0.0,1,53.5,-0.2244,0.0,0.909,0.091,0.00904977375565611
5.0,23.0,0.0,1,250.0,-0.9536,0.062,0.756,0.181,0.033763654419066536
1.0,10.0,0.0,1,107.6,0.765,0.085,0.902,0.013,0.01107011070110701
5.0,22.0,1.0,1,250.0,-0.9536,0.062,0.756,0.181,0.033763654419066536
7.0,21.0,0.0,1,207.75,0.9324,0.147,0.814,0.039,0.009569377990430622
8.0,19.0,0.0,1,139.83333333333334,0.9299,0.126,0.874,0.0,0.03664302600472813
5.0,19.0,0.0,1,174.6,0.6553,0.09,0.864,0.046,0.038680318543799774
1.0,47.0,0.0,1,126.0,0.3362,0.097,0.8,0.103,0.0015741833923652105
1.0,79.0,1.0,1,218.11111111111111,0.9591,0.092,0.848,0.06,0.0070921985815602835
2.0,129.0,4.0,1,106.86440677966101,-0.9938,0.093,0.775,0.133,0.005324980422866093
24.0,221.0,2.0,1,115.15730337078652,0.9377,0.121,0.769,0.11,0.0024149922720247295
1.0,44.0,2.0,1,328.2857142857143,-0.2287,0.039,0.919,0.042,0.007368877329865626
13.0,89.0,1.0,1,151.43333333333334,0.9897,0.101,0.85,0.049,0.005029521102121146
1.0,79.0,2.0,1,114.30232558139535,-0.9966,0.054,0.804,0.142,0.007045088566827697
7.0,191.0,2.0,1,198.64864864864865,0.9888,0.057,0.917,0.026,0.002972972972972973
1.0,56.0,0.0,1,156.76923076923077,-0.8641,0.113,0.77,0.117,0.004377431906614786
9.0,172.0,2.0,1,203.93478260869566,0.9969,0.086,0.887,0.027,0.00487908358082308
3.0,87.0,0.0,1,172.0,-0.9923,0.072,0.817,0.112,0.006567164179104477
0.0,14.0,0.0,1,323.0,0.1531,0.081,0.871,0.048,0.0
1.0,116.0,9.0,1,149.74193548387098,-0.8211,0.058,0.877,0.065,0.004492939666238768
0.0,46.0,1.0,1,142.42857142857142,-0.996,0.027,0.813,0.159,0.0009946949602122016
7.0,37.0,0.0,1,174.3,-0.9747,0.033,0.837,0.13,0.019384264538198404
0.0,47.0,0.0,1,164.13333333333333,-0.4588,0.038,0.919,0.043,0.003624647603705195
7.0,127.0,3.0,1,166.58333333333334,-0.9981,0.073,0.79,0.138,0.001488833746898263
3.0,75.0,0.0,1,221.21052631578948,0.9983,0.154,0.822,0.025,0.0040227165168007575
37.0,525.0,9.0,1,112.39285714285714,-0.9999,0.094,0.737,0.169,0.0041512593316123635
44.0,386.0,4.0,1,291.1020408163265,-0.998,0.11,0.756,0.134,0.0039097954339174755
0.0,69.0,2.0,1,128.06896551724137,-0.9891,0.079,0.803,0.118,0.0088
1.0,90.0,1.0,1,160.16666666666666,-0.9987,0.03,0.823,0.147,0.002066115702479339
4.0,84.0,3.0,1,203.14285714285714,-0.9202,0.085,0.817,0.099,0.0037243947858473
2.0,109.0,3.0,1,105.10909090909091,0.9887,0.097,0.836,0.068,0.0018813066529844364
2.0,67.0,2.0,1,170.94444444444446,0.1383,0.061,0.898,0.042,0.0022558814050918467
0.0,57.0,1.0,1,174.26315789473685,0.9911,0.101,0.87,0.028,0.004793289394847214
9.0,127.0,0.0,1,123.425,0.9968,0.128,0.832,0.04,0.004004805766920304
0.0,57.0,0.0,1,230.47058823529412,0.986,0.082,0.889,0.028,0.00456968773800457
1.0,130.0,1.0,1,129.4,-0.9963,0.063,0.814,0.123,0.0015319148936170212
3.0,90.0,0.0,1,154.3448275862069,-0.9836,0.042,0.88,0.078,0.004660452729693742
3.0,36.0,0.0,1,190.85714285714286,0.7579,0.076,0.891,0.032,0.007434944237918215
47.0,300.0,4.0,1,120.7841726618705,-0.9997,0.087,0.768,0.145,0.0056593762895714205
1.0,129.0,1.0,1,140.45,0.9991,0.169,0.777,0.054,0.00264783759929391
4.0,115.0,1.0,1,171.625,-0.9581,0.075,0.838,0.087,0.004339179171939975
2.0,18.0,0.0,1,149.4,0.9359,0.125,0.875,0.0,0.013297872340425532
2.0,94.0,1.0,1,172.14705882352942,0.9637,0.077,0.873,0.05,0.007113821138211382
1.0,95.0,3.0,1,171.73076923076923,0.9799,0.096,0.854,0.05,0.00979301135099043
2.0,74.0,2.0,1,132.63888888888889,0.9964,0.107,0.871,0.022,0.003948462177888612
7.0,71.0,1.0,1,181.4,0.861,0.067,0.882,0.051,0.00416210295728368
10.0,164.0,1.0,1,139.44578313253012,-0.5911,0.071,0.857,0.072,0.009761945538619627
1.0,80.0,1.0,1,110.84444444444445,-0.7649,0.074,0.849,0.076,0.0013875123885034688
8.0,211.0,4.0,1,156.74324324324326,-0.9991,0.053,0.826,0.121,0.006926036767849508
1.0,11.0,0.0,1,151.75,0.6239,0.046,0.954,0.0,0.013071895424836602
0.0,23.0,1.0,1,102.75,0.69,0.06,0.882,0.057,0.005627009646302251
12.0,103.0,3.0,1,111.03636363636363,-0.9989,0.046,0.817,0.136,0.0030784186649384314
3.0,76.0,1.0,1,91.05,-0.9975,0.059,0.786,0.156,0.003519220357336221
3.0,53.0,1.0,1,143.35294117647058,-0.9517,0.046,0.874,0.08,0.012200081333875559
6.0,81.0,4.0,1,183.70833333333334,-0.9523,0.05,0.88,0.07,0.003376857271499325
1.0,50.0,0.0,1,139.3,0.9945,0.148,0.826,0.026,0.008531816565943833
2.0,141.0,1.0,1,93.41095890410959,-0.9974,0.071,0.792,0.137,0.0015946651203247318
0.0,168.0,6.0,1,105.08333333333333,0.9996,0.144,0.824,0.032,0.0030238548549669617
8.0,71.0,1.0,1,189.4090909090909,0.0056,0.034,0.927,0.039,0.004523809523809524
1.0,54.0,3.0,1,176.07142857142858,0.3233,0.073,0.862,0.065,0.003216726980297547
2.0,48.0,1.0,1,174.6,-0.8839,0.059,0.857,0.084,0.0034078000757288905
0.0,16.0,1.0,1,307.0,-0.6249,0.029,0.901,0.071,0.003246753246753247
3.0,56.0,1.0,1,101.55172413793103,0.3435,0.111,0.785,0.105,0.004359490274983233
2.0,109.0,1.0,1,238.85,0.9936,0.109,0.853,0.038,0.0027077692147469278
3.0,73.0,0.0,1,249.33333333333334,0.9934,0.124,0.824,0.052,0.006654245408570668
1.0,69.0,2.0,1,117.2258064516129,-0.9945,0.04,0.842,0.119,0.004897959183673469
4.0,109.0,2.0,1,113.02439024390245,0.9836,0.102,0.834,0.065,0.001490947816826411
1.0,73.0,3.0,1,123.46875,-0.9974,0.046,0.799,0.155,0.009507130347760821
0.0,10.0,0.0,1,363.0,-0.5483,0.049,0.848,0.103,0.0027548209366391185
0.0,154.0,6.0,1,106.48684210526316,0.9741,0.139,0.74,0.121,0.0019552731272149577
1.0,71.0,1.0,1,172.95454545454547,0.9821,0.105,0.835,0.06,0.004696060527002348
2.0,95.0,0.0,1,192.8846153846154,0.4451,0.062,0.878,0.06,0.0053475935828877
0.0,74.0,1.0,1,184.73076923076923,0.9416,0.065,0.892,0.043,0.0033105731429753774
5.0,100.0,1.0,1,258.1333333333333,0.9928,0.126,0.826,0.048,0.003854059609455293
0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.0,1.0,1,148.16666666666666,0.9832,0.097,0.887,0.015,0.005950167348456675
19.0,94.0,1.0,1,181.89285714285714,-0.9986,0.049,0.803,0.149,0.005647517039922103
1.0,40.0,1.0,1,152.05882352941177,0.9832,0.1,0.884,0.016,0.005751533742331288
5.0,130.0,2.0,1,122.6,0.9814,0.083,0.861,0.056,0.009869011304503858
2.0,57.0,0.0,1,126.64516129032258,-0.995,0.102,0.738,0.161,0.005303030303030303
2.0,119.0,4.0,1,183.51612903225808,-0.9773,0.045,0.89,0.065,0.004361479413817167
0.0,8.0,0.0,1,272.0,-0.1027,0.056,0.879,0.065,0.0
1.0,8.0,0.0,1,191.0,-0.0387,0.027,0.943,0.03,0.0026109660574412533
1.0,139.0,1.0,1,201.8,-0.9989,0.107,0.722,0.17,0.002534140504012389
2.0,73.0,2.0,1,155.95833333333334,0.9909,0.099,0.871,0.03,0.002654632333421821
3.0,140.0,3.0,1,117.33846153846154,0.9812,0.111,0.798,0.091,0.0019457776624724349
4.0,127.0,1.0,1,136.33333333333334,0.9959,0.124,0.792,0.084,0.0030963920301561657
7.0,52.0,1.0,1,189.92307692307693,-0.8342,0.066,0.844,0.09,0.004424778761061947
2.0,83.0,1.0,1,176.0,0.9892,0.072,0.91,0.018,0.006137981831573778
1.0,120.0,2.0,1,89.71212121212122,-0.946,0.045,0.887,0.068,0.00249708673214583
1.0,76.0,0.0,1,212.52173913043478,0.8477,0.077,0.856,0.067,0.003257992262268377
3.0,120.0,6.0,1,98.57831325301204,-0.9923,0.08,0.811,0.108,0.0024154589371980675
4.0,117.0,2.0,1,179.06666666666666,0.9814,0.078,0.878,0.044,0.00832870627429206
1.0,93.0,3.0,1,154.41463414634146,-0.9945,0.075,0.812,0.113,0.0042333019755409216
4.0,89.0,1.0,1,222.78947368421052,0.9965,0.135,0.826,0.039,0.005868544600938967
1.0,10.0,0.0,1,195.5,-0.9201,0.039,0.772,0.189,0.002544529262086514
9.0,95.0,2.0,1,179.03846153846155,-0.9896,0.06,0.831,0.108,0.00384204909284952
5.0,123.0,1.0,1,251.39285714285714,0.9991,0.143,0.813,0.044,0.0016953941791466515
1.0,127.0,4.0,1,174.75675675675674,-0.9951,0.072,0.806,0.121,0.003839066339066339
1.0,85.0,1.0,1,169.45454545454547,-0.9776,0.064,0.847,0.089,0.006398293788323114
6.0,197.0,1.0,1,164.94117647058823,0.9956,0.127,0.784,0.088,0.004128332153809861
4.0,88.0,0.0,1,154.84848484848484,-0.9968,0.049,0.821,0.13,0.003883495145631068
5.0,97.0,3.0,1,110.02272727272727,-0.9796,0.066,0.829,0.105,0.009194932570494483
5.0,117.0,4.0,1,144.66,0.9958,0.093,0.856,0.05,0.004522406468411676
0.0,122.0,1.0,1,128.78333333333333,-0.9752,0.077,0.837,0.086,0.002690927729369554
0.0,51.0,0.0,1,124.61111111111111,-0.8285,0.057,0.869,0.074,0.003973509933774834
13.0,22.0,0.0,1,100.5,0.9913,0.212,0.727,0.061,0.004901960784313725
14.0,22.0,0.0,1,84.0,0.906,0.175,0.691,0.134,0.0072007200720072
14.0,18.0,0.0,1,118.4,0.9674,0.275,0.639,0.085,0.00333889816360601
12.0,27.0,0.0,1,116.5,-0.9417,0.107,0.714,0.179,0.004240882103477523
13.0,34.0,0.0,1,99.26666666666667,0.8075,0.128,0.74,0.131,0.005964214711729622
12.0,38.0,0.0,1,109.9,0.9713,0.202,0.706,0.092,0.0035938903863432167
47.0,33.0,1.0,1,90.8125,-0.9573,0.145,0.665,0.19,0.005412719891745603
13.0,39.0,1.0,1,141.57142857142858,-0.9318,0.117,0.722,0.161,0.01048951048951049
24.0,78.0,1.0,1,105.17391304347827,0.6564,0.135,0.748,0.117,0.006541291905151268
9.0,161.0,2.0,1,125.3076923076923,0.7277,0.069,0.866,0.065,0.004249635745507528
10.0,19.0,0.0,1,116.88888888888889,0.7519,0.123,0.782,0.094,0.004699248120300752
25.0,18.0,0.0,1,115.36363636363636,0.8083,0.102,0.823,0.074,0.003117692907248636
12.0,19.0,0.0,1,103.38461538461539,0.5647,0.111,0.785,0.104,0.004402054292002935
43.0,37.0,1.0,1,74.6842105263158,0.9745,0.172,0.742,0.085,0.0082930200414651
8.0,15.0,0.0,1,145.0,0.7672,0.186,0.687,0.126,0.015358361774744027
11.0,24.0,0.0,1,113.2,0.7494,0.148,0.725,0.127,0.012248468941382326
14.0,65.0,0.0,1,284.09090909090907,0.9477,0.079,0.873,0.048,0.011135857461024499
10.0,27.0,0.0,1,105.6923076923077,0.9156,0.129,0.798,0.073,0.01514059120403749
16.0,83.0,8.0,1,130.41379310344828,0.5604,0.115,0.778,0.106,0.006014644351464435
19.0,34.0,0.0,1,132.92857142857142,0.9262,0.112,0.823,0.065,0.009057005860415556
6.0,13.0,0.0,1,146.2,-0.9147,0.0,0.876,0.124,0.0040595399188092015
18.0,25.0,0.0,1,109.15384615384616,0.7507,0.093,0.834,0.072,0.004888268156424581
12.0,21.0,0.0,1,94.42857142857143,-0.8074,0.077,0.785,0.138,0.004451038575667656
17.0,83.0,1.0,1,93.24,0.9859,0.133,0.785,0.082,0.00338409475465313
19.0,40.0,0.0,1,95.66666666666667,-0.458,0.117,0.761,0.123,0.008013737836290785
60.0,34.0,0.0,1,145.2941176470588,-0.9917,0.024,0.857,0.119,0.008045052292839904
50.0,37.0,1.0,1,115.89473684210526,0.9321,0.14,0.756,0.104,0.008097165991902834
17.0,30.0,0.0,1,94.0,-0.6102,0.13,0.725,0.145,0.00299625468164794
10.0,21.0,0.0,1,97.33333333333333,0.9044,0.177,0.71,0.113,0.002254791431792559
19.0,25.0,0.0,1,127.0,0.9662,0.122,0.817,0.061,0.011377245508982036
18.0,13.0,0.0,1,135.57142857142858,0.6083,0.126,0.774,0.1,0.011458333333333333
24.0,36.0,1.0,1,105.22727272727273,0.9961,0.172,0.816,0.012,0.022639897479709525
21.0,147.0,1.0,1,175.05,0.9668,0.095,0.834,0.071,0.004246885617214043
17.0,24.0,0.0,1,104.1,-0.9629,0.168,0.597,0.235,0.0028462998102466793
23.0,69.0,0.0,1,131.96153846153845,0.9296,0.11,0.813,0.077,0.0037463976945244955
8.0,19.0,0.0,1,118.7,-0.8847,0.119,0.712,0.169,0.0125
10.0,72.0,1.0,1,115.37837837837837,0.9881,0.101,0.843,0.056,0.003473830477072719
21.0,23.0,0.0,1,98.61538461538461,0.7847,0.131,0.766,0.103,0.006153846153846154
9.0,17.0,0.0,1,69.13333333333334,0.7069,0.091,0.859,0.05,0.0
27.0,21.0,0.0,1,91.92307692307692,0.9764,0.199,0.692,0.109,0.009075907590759076
15.0,21.0,0.0,1,192.66666666666666,0.8301,0.166,0.751,0.083,0.012006861063464836
12.0,24.0,2.0,1,122.3125,0.9933,0.146,0.838,0.017,0.004032258064516129
20.0,32.0,1.0,1,133.78947368421052,0.8579,0.077,0.866,0.058,0.004674717569146864
15.0,35.0,1.0,1,96.8125,0.8851,0.156,0.728,0.116,0.0044728434504792336
20.0,12.0,0.0,1,118.0,0.8409,0.125,0.788,0.087,0.0041876046901172526
17.0,12.0,0.0,1,87.71428571428571,0.8522,0.208,0.646,0.146,0.0032102728731942215
19.0,9.0,0.0,1,140.33333333333334,0.871,0.18,0.768,0.052,0.01411764705882353
17.0,17.0,0.0,1,137.8,0.6808,0.163,0.723,0.114,0.0028735632183908046
18.0,24.0,0.0,1,173.71428571428572,-0.931,0.013,0.881,0.106,0.013854930725346373
12.0,112.0,0.0,1,128.72727272727272,-0.9814,0.104,0.768,0.127,0.004729374671571204
4.0,98.0,2.0,1,118.12765957446808,0.9926,0.113,0.817,0.07,0.0080042689434365
15.0,14.0,0.0,1,100.75,0.836,0.169,0.703,0.128,0.0024509803921568627
10.0,22.0,0.0,1,104.3,-0.2772,0.157,0.681,0.162,0.003784295175023652
17.0,26.0,0.0,1,123.25,-0.4837,0.114,0.768,0.118,0.009358288770053475
28.0,19.0,0.0,1,107.15384615384616,-0.9434,0.106,0.709,0.185,0.00424929178470255
15.0,29.0,0.0,1,122.0,-0.9428,0.098,0.742,0.16,0.008733624454148471
3.0,8.0,0.0,1,136.5,0.434,0.135,0.729,0.136,0.012681159420289856
10.0,23.0,0.0,1,104.3,-0.2772,0.157,0.681,0.162,0.003787878787878788
9.0,27.0,0.0,1,98.91666666666667,0.9846,0.208,0.727,0.065,0.0033195020746887966
15.0,34.0,0.0,1,124.27272727272727,-0.9146,0.136,0.69,0.174,0.009399855386840203
13.0,49.0,0.0,1,179.94736842105263,0.9306,0.087,0.867,0.046,0.004940424295263005
23.0,26.0,0.0,1,117.35714285714286,-0.9777,0.1,0.716,0.184,0.0078125
16.0,18.0,1.0,1,75.4,0.9121,0.176,0.724,0.1,0.00392156862745098
26.0,34.0,0.0,1,126.16666666666667,-0.8918,0.117,0.736,0.147,0.01241830065359477
4.0,72.0,1.0,1,73.76595744680851,0.9963,0.157,0.794,0.049,0.0031117397454031117
11.0,21.0,1.0,1,103.6923076923077,-0.9899,0.037,0.784,0.179,0.013148283418553688
6.0,12.0,1.0,1,133.5,0.8858,0.078,0.91,0.012,0.013876040703052728
30.0,462.0,2.0,1,176.64754098360655,1.0,0.228,0.76,0.012,0.0030451231890744673
19.0,9.0,0.0,1,119.2,0.6866,0.122,0.812,0.066,0.0049586776859504135
7.0,24.0,0.0,1,115.0,0.4619,0.143,0.722,0.135,0.01003584229390681
17.0,44.0,2.0,1,110.35,-0.2772,0.116,0.761,0.124,0.0040178571428571425
27.0,99.0,0.0,1,145.25714285714287,0.9734,0.082,0.861,0.057,0.005446411204045905
12.0,47.0,4.0,1,155.41666666666666,0.9789,0.103,0.883,0.013,0.008488063660477453
20.0,68.0,2.0,1,96.0,-0.9976,0.104,0.7,0.196,0.004736973323360758
29.0,30.0,1.0,1,107.58333333333333,0.9436,0.196,0.673,0.131,0.0022935779816513763
24.0,22.0,1.0,1,83.06666666666666,0.9878,0.2,0.727,0.074,0.004739336492890996
3.0,9.0,0.0,1,121.5,0.8885,0.15,0.85,0.0,0.008130081300813009
31.0,56.0,3.0,1,98.11111111111111,-0.9146,0.127,0.728,0.145,0.007429420505200594
31.0,41.0,1.0,1,94.52173913043478,-0.959,0.12,0.724,0.156,0.0027137042062415195
6.0,165.0,4.0,1,109.83561643835617,-0.9973,0.079,0.798,0.123,0.0027120315581854043
7.0,14.0,0.0,1,164.5,0.8748,0.17,0.777,0.054,0.0256797583081571
19.0,95.0,2.0,1,133.64285714285714,-0.9807,0.082,0.809,0.109,0.009864364981504316
0.0,9.0,0.0,1,117.4,0.8919,0.111,0.873,0.016,0.00505902192242833
19.0,23.0,0.0,1,52.625,0.983,0.243,0.679,0.079,0.003484320557491289
4.0,27.0,1.0,1,92.13333333333334,0.9841,0.192,0.735,0.073,0.008534850640113799
2.0,24.0,1.0,1,115.875,0.9896,0.257,0.67,0.073,0.005330490405117271
6.0,17.0,0.0,1,99.2,0.6289,0.145,0.764,0.091,0.01195219123505976
4.0,17.0,1.0,1,86.63636363636364,-0.8241,0.115,0.722,0.163,0.005159958720330237
5.0,12.0,0.0,1,72.0,0.9194,0.144,0.807,0.049,0.01092896174863388
4.0,29.0,0.0,1,95.9090909090909,0.9537,0.149,0.796,0.054,0.0018674136321195146
14.0,43.0,0.0,1,100.11764705882354,0.9922,0.161,0.809,0.03,0.004634994206257242
5.0,97.0,0.0,1,122.2258064516129,0.9954,0.189,0.711,0.1,0.004940197607904316
3.0,24.0,0.0,1,111.07692307692308,-0.8845,0.094,0.769,0.137,0.012978142076502733
4.0,15.0,1.0,1,100.0,0.9802,0.254,0.699,0.047,0.011235955056179775
3.0,15.0,0.0,1,89.0,-0.4071,0.151,0.68,0.169,0.009681881051175657
6.0,13.0,0.0,1,106.8,0.745,0.139,0.784,0.077,0.009259259259259259
7.0,12.0,0.0,1,77.0,0.9688,0.195,0.761,0.044,0.005641748942172073
7.0,12.0,1.0,1,121.6,0.8197,0.128,0.808,0.064,0.004878048780487805
2.0,16.0,0.0,1,101.6,0.4881,0.2,0.643,0.157,0.003875968992248062
5.0,15.0,0.0,1,131.83333333333334,0.874,0.149,0.772,0.079,0.01625
