Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
509,4.567779960707269,39,1,3.0,53.0,2.0,1,137.0,0.5815,0.029,0.949,0.022,0.002761477390403866
315,4.453968253968254,11,0,5.0,26.0,0.0,1,146.33333333333334,-0.7262,0.053,0.866,0.081,0.011318619128466326
193,4.233160621761658,0,2,0.0,17.0,1.0,1,93.0,0.8829,0.125,0.799,0.075,0.001936108422071636
349,5.117478510028653,6,0,1.0,51.0,0.0,1,144.4,-0.5766,0.067,0.857,0.077,0.00045871559633027525
484,4.1921487603305785,10,0,0.0,51.0,0.0,1,77.63636363636364,0.992,0.135,0.824,0.042,0.0065535851966075555
73,3.945205479452055,14,0,0.0,10.0,0.0,1,76.4,0.3716,0.066,0.934,0.0,0.012953367875647668
705,4.324822695035461,13,0,7.0,66.0,0.0,1,121.7741935483871,0.9642,0.099,0.833,0.068,0.007621550591327201
152,4.730263157894737,4,0,1.0,14.0,0.0,1,87.9,-0.8992,0.0,0.903,0.097,0.010135135135135136
250,4.343999999999999,11,1,2.0,29.0,0.0,1,74.38888888888889,-0.9314,0.095,0.759,0.146,0.00663716814159292
226,4.778761061946904,6,2,0.0,34.0,0.0,1,101.23076923076923,0.9183,0.117,0.831,0.052,0.0030120481927710845
197,5.197969543147208,5,7,0.0,26.0,0.0,1,96.15384615384616,-0.5815,0.107,0.777,0.115,0.003169572107765452
73,3.5479452054794516,0,0,0.0,6.0,0.0,1,114.33333333333333,0.3022,0.116,0.782,0.101,0.0
184,4.5,4,0,3.0,30.0,0.0,1,171.66666666666666,0.9602,0.18,0.737,0.083,0.00676328502415459
334,4.5808383233532926,34,0,15.0,23.0,0.0,1,125.33333333333333,0.9533,0.076,0.901,0.023,0.003695881731784583
216,4.75925925925926,0,0,0.0,25.0,2.0,1,124.6,-0.0031,0.073,0.836,0.091,0.008764940239043825
328,4.567073170731708,33,0,2.0,39.0,1.0,1,117.625,0.691,0.076,0.862,0.062,0.013178703215603585
146,5.205479452054795,19,1,5.0,17.0,0.0,1,104.88888888888889,0.4926,0.088,0.851,0.061,0.012605042016806723
83,4.63855421686747,17,0,0.0,6.0,0.0,1,96.0,-0.296,0.0,0.973,0.027,0.01859504132231405
696,4.420977011494252,39,3,6.0,82.0,0.0,1,95.925,0.3272,0.089,0.824,0.086,0.007997936016511867
145,5.0758620689655185,3,1,1.0,23.0,0.0,1,88.9,-0.2244,0.069,0.855,0.075,0.0033407572383073497
284,5.105633802816901,27,0,3.0,43.0,0.0,1,163.0,-0.9741,0.023,0.874,0.103,0.0027731558513588465
205,4.053658536585366,0,0,2.0,17.0,0.0,1,40.30769230769231,-0.7928,0.054,0.851,0.096,0.001863932898415657
150,4.433333333333334,9,0,1.0,20.0,0.0,1,83.3,-0.4975,0.072,0.823,0.104,0.0023752969121140144
458,4.912663755458516,61,0,12.0,52.0,0.0,1,121.30434782608695,-0.8074,0.09,0.812,0.098,0.0067712045616536
92,4.130434782608695,10,0,1.0,16.0,0.0,1,68.71428571428571,0.9279,0.174,0.806,0.021,0.006160164271047228
281,4.637010676156583,11,0,0.0,22.0,0.0,1,121.6923076923077,-0.9484,0.024,0.877,0.1,0.00878293601003764
200,4.555,3,0,3.0,25.0,0.0,1,74.33333333333333,-0.917,0.113,0.733,0.154,0.001771479185119575
254,5.0669291338582685,8,0,2.0,26.0,0.0,1,155.8,0.9617,0.103,0.866,0.031,0.003190810465858328
714,4.456582633053221,2,2,0.0,73.0,0.0,1,107.64864864864865,0.9489,0.083,0.864,0.053,0.006469270962926101
353,4.753541076487252,47,3,6.0,37.0,0.0,1,151.28571428571428,0.84,0.077,0.875,0.047,0.012670107930549039
25,5.24,0,0,0.0,7.0,0.0,1,161.0,-0.6486,0.0,0.848,0.152,0.006172839506172839
26,4.730769230769232,0,0,0.0,6.0,0.0,1,76.0,0.0,0.0,1.0,0.0,0.006493506493506494
25,5.68,0,0,0.0,5.0,0.0,1,85.0,0.5106,0.199,0.707,0.093,0.0
604,4.720198675496689,10,0,14.0,72.0,3.0,1,151.2173913043478,-0.9825,0.085,0.794,0.121,0.0022766078542970974
347,4.77521613832853,56,0,4.0,54.0,1.0,1,101.45,0.8767,0.094,0.853,0.054,0.004859086491739553
25,4.28,0,0,0.0,7.0,0.0,1,136.0,-0.5719,0.0,0.866,0.134,0.0
29,4.0,1,0,0.0,3.0,0.0,1,73.5,0.6369,0.154,0.846,0.0,0.006711409395973154
25,5.8,0,0,0.0,3.0,0.0,1,173.0,-0.2732,0.0,0.913,0.087,0.017241379310344827
25,4.6,0,0,0.0,1.0,0.0,1,71.5,-0.1027,0.092,0.8,0.108,0.006896551724137931
25,5.6,0,0,1.0,6.0,0.0,1,170.0,0.5859,0.209,0.791,0.0,0.011695906432748537
27,4.25925925925926,0,0,0.0,2.0,1.0,1,71.5,0.7783,0.245,0.755,0.0,0.006896551724137931
25,5.04,0,0,0.0,3.0,0.0,1,154.0,-0.6705,0.087,0.685,0.227,0.0064516129032258064
26,5.0,0,0,0.0,6.0,0.0,1,158.0,0.0,0.0,1.0,0.0,0.006289308176100629
26,5.346153846153847,0,0,1.0,5.0,0.0,1,85.0,-0.6249,0.0,0.859,0.141,0.0
1224,4.747549019607843,14,0,3.0,131.0,1.0,1,235.5,-0.9231,0.069,0.85,0.08,0.01279887482419128
27,4.0,0,0,0.0,0.0,0.0,1,67.5,-0.4019,0.0,0.899,0.101,0.021897810218978103
25,5.36,0,0,1.0,3.0,0.0,1,82.5,0.0,0.0,1.0,0.0,0.005988023952095809
24,4.5,0,0,0.0,3.0,0.0,1,68.0,-0.1027,0.0,0.943,0.057,0.0
25,4.88,2,0,0.0,3.0,0.0,1,75.0,0.4215,0.119,0.827,0.054,0.006578947368421052
25,6.4,0,0,0.0,8.0,0.0,1,189.0,0.875,0.344,0.656,0.0,0.0
27,5.4444444444444455,0,0,0.0,5.0,0.0,1,87.0,0.5267,0.124,0.876,0.0,0.0
25,5.56,0,0,0.0,8.0,0.0,1,166.0,0.0,0.0,1.0,0.0,0.011976047904191617
27,3.888888888888889,0,0,2.0,6.0,0.0,1,67.5,0.0,0.0,1.0,0.0,0.0072992700729927005
27,3.7407407407407414,0,1,0.0,4.0,0.0,1,42.666666666666664,0.2942,0.205,0.696,0.099,0.022900763358778626
27,4.222222222222221,4,0,1.0,8.0,0.0,1,143.0,-0.3182,0.0,0.913,0.087,0.013888888888888888
25,4.96,0,0,1.0,5.0,0.0,1,153.0,-0.7717,0.0,0.741,0.259,0.006493506493506494
25,5.32,0,0,0.0,3.0,0.0,1,161.0,0.6369,0.191,0.809,0.0,0.024691358024691357
26,4.961538461538462,0,0,0.0,6.0,0.0,1,158.0,-0.296,0.112,0.734,0.154,0.006289308176100629
1842,4.4923995656894675,23,0,13.0,215.0,2.0,1,82.47154471544715,0.9606,0.083,0.849,0.068,0.006024096385542169
25,4.72,0,0,0.0,5.0,0.0,1,147.0,0.6808,0.196,0.804,0.0,0.006756756756756757
28,5.678571428571429,0,0,0.0,4.0,0.0,1,94.0,-0.5267,0.0,0.88,0.12,0.0
27,4.62962962962963,0,0,2.0,1.0,0.0,1,155.0,-0.2023,0.087,0.764,0.149,0.00641025641025641
25,5.68,0,0,0.0,5.0,1.0,1,42.25,-0.765,0.061,0.637,0.303,0.011560693641618497
25,4.6,6,0,1.0,6.0,1.0,1,144.0,-0.3182,0.0,0.901,0.099,0.006896551724137931
27,4.888888888888889,4,0,2.0,4.0,0.0,1,163.0,0.5423,0.164,0.836,0.0,0.012195121951219513
25,5.72,0,0,1.0,7.0,0.0,1,86.5,0.802,0.281,0.719,0.0,0.005714285714285714
24,4.916666666666667,0,0,0.0,3.0,1.0,1,148.0,0.4019,0.114,0.886,0.0,0.006711409395973154
27,4.962962962962963,0,0,0.0,7.0,1.0,1,165.0,-0.6908,0.0,0.836,0.164,0.04216867469879518
25,4.92,0,0,0.0,4.0,0.0,1,75.0,0.4215,0.104,0.896,0.0,0.006578947368421052
25,5.08,0,0,2.0,4.0,0.0,1,155.0,-0.7906,0.0,0.767,0.233,0.00641025641025641
25,4.96,0,0,1.0,1.0,0.0,1,152.0,0.0,0.0,1.0,0.0,0.006535947712418301
27,5.333333333333333,0,0,0.0,7.0,0.0,1,173.0,0.5106,0.125,0.875,0.0,0.005747126436781609
25,5.44,7,0,0.0,4.0,0.0,1,164.0,0.0,0.0,1.0,0.0,0.024242424242424242
25,5.4,0,0,3.0,6.0,0.0,1,165.0,0.128,0.059,0.941,0.0,0.006024096385542169
217,5.152073732718893,18,0,2.0,22.0,0.0,1,195.57142857142858,-0.8735,0.022,0.908,0.071,0.00725689404934688
27,4.37037037037037,0,0,0.0,2.0,0.0,1,145.0,-0.8126,0.036,0.654,0.31,0.0136986301369863
25,5.32,0,0,2.0,3.0,0.0,1,79.0,-0.7506,0.0,0.782,0.218,0.01875
25,5.68,0,0,0.0,2.0,0.0,1,84.5,-0.3818,0.0,0.902,0.098,0.017543859649122806
25,5.32,0,0,0.0,5.0,0.0,1,81.0,-0.6361,0.052,0.778,0.17,0.006097560975609756
2348,5.2504258943781945,162,5,38.0,314.0,4.0,1,293.6862745098039,0.9656,0.1,0.814,0.086,0.008369868473495417
27,4.25925925925926,0,0,1.0,4.0,1.0,1,143.0,0.5859,0.173,0.827,0.0,0.013888888888888888
25,4.52,0,0,1.0,4.0,0.0,1,70.5,0.0,0.0,1.0,0.0,0.006993006993006993
27,4.4444444444444455,0,0,0.0,5.0,0.0,1,73.5,-0.357,0.0,0.906,0.094,0.006711409395973154
30,4.466666666666667,0,0,0.0,2.0,0.0,1,82.0,-0.7906,0.074,0.676,0.25,0.018072289156626505
25,4.48,0,0,0.0,2.0,1.0,1,141.0,-0.9299,0.0,0.632,0.368,0.0
26,4.538461538461538,0,0,0.0,5.0,0.0,1,72.5,-0.8176,0.0,0.721,0.279,0.0
27,5.296296296296297,0,0,0.0,4.0,0.0,1,171.0,0.4885,0.184,0.737,0.078,0.005813953488372093
27,4.5555555555555545,0,0,0.0,3.0,0.0,1,150.0,-0.17,0.085,0.768,0.146,0.019867549668874173
2238,5.361036639857015,147,4,33.0,302.0,0.0,1,240.55,-0.7992,0.104,0.797,0.099,0.007233397630201158
25,4.64,0,0,0.0,5.0,0.0,1,145.0,0.0,0.0,1.0,0.0,0.0
25,6.36,0,0,0.0,7.0,0.0,1,26.857142857142858,-0.8807,0.0,0.59,0.41,0.005128205128205128
27,5.074074074074074,0,0,0.0,3.0,0.0,1,164.0,-0.4939,0.0,0.846,0.154,0.012121212121212121
27,5.407407407407407,1,0,0.0,5.0,0.0,1,174.0,0.0,0.0,1.0,0.0,0.005714285714285714
25,4.64,0,0,0.0,4.0,0.0,1,71.5,0.1868,0.117,0.791,0.092,0.006896551724137931
25,4.96,0,0,0.0,4.0,0.0,1,153.0,-0.4939,0.0,0.862,0.138,0.006493506493506494
25,5.6,0,0,1.0,5.0,0.0,1,169.0,0.1531,0.062,0.938,0.0,0.0058823529411764705
25,4.6,0,0,0.0,5.0,0.0,1,143.0,0.4588,0.115,0.885,0.0,0.006944444444444444
27,4.777777777777779,4,0,1.0,3.0,0.0,1,78.0,-0.3818,0.073,0.799,0.128,0.006329113924050633
29,4.482758620689656,4,0,0.0,8.0,0.0,1,159.0,0.128,0.1,0.819,0.082,0.00625
25,5.96,0,0,0.0,4.0,0.0,1,177.0,-0.6486,0.0,0.813,0.187,0.0056179775280898875
27,4.37037037037037,2,0,0.0,5.0,0.0,1,149.0,0.0,0.0,1.0,0.0,0.02
27,5.407407407407407,1,0,0.0,5.0,0.0,1,174.0,0.0,0.0,1.0,0.0,0.005714285714285714
700,4.828571428571427,4,1,2.0,78.0,0.0,1,170.625,-0.9819,0.09,0.786,0.124,0.004121212121212121
615,4.868292682926829,32,0,3.0,69.0,3.0,1,203.55555555555554,0.9948,0.123,0.845,0.032,0.004875406283856988
27,4.518518518518519,9,0,0.0,3.0,0.0,1,76.5,0.0258,0.044,0.956,0.0,0.0064516129032258064
29,4.448275862068964,0,0,1.0,5.0,0.0,1,158.0,0.4576,0.111,0.889,0.0,0.018867924528301886
25,4.44,1,0,2.0,12.0,1.0,1,142.0,-0.2023,0.0,0.927,0.073,0.013986013986013986
540,4.937037037037037,12,1,9.0,49.0,0.0,1,136.04166666666666,0.9893,0.088,0.9,0.011,0.0024286581663630845
25,4.44,0,0,0.0,3.0,0.0,1,138.0,0.6557,0.241,0.759,0.0,0.007194244604316547
25,4.92,0,0,0.0,3.0,0.0,1,152.0,0.0,0.0,1.0,0.0,0.0196078431372549
31,4.032258064516129,0,0,0.0,4.0,2.0,1,153.0,0.0,0.0,1.0,0.0,0.01948051948051948
25,5.08,0,0,0.0,5.0,0.0,1,77.5,0.0,0.0,1.0,0.0,0.006369426751592357
27,4.703703703703703,0,0,0.0,5.0,0.0,1,154.0,0.7506,0.261,0.739,0.0,0.0
27,5.111111111111111,0,0,0.0,2.0,0.0,1,166.0,-0.0258,0.077,0.842,0.081,0.005988023952095809
27,4.185185185185185,0,0,0.0,0.0,0.0,1,70.0,0.3612,0.098,0.902,0.0,0.014084507042253521
27,3.814814814814815,0,0,0.0,0.0,0.0,1,131.0,0.6369,0.154,0.846,0.0,0.022727272727272728
25,4.8,0,0,0.0,5.0,1.0,1,148.0,-0.6124,0.0,0.821,0.179,0.006711409395973154
25,5.68,0,0,1.0,2.0,0.0,1,85.0,-0.7096,0.097,0.654,0.249,0.01744186046511628
27,5.111111111111111,4,0,0.0,3.0,0.0,1,56.0,0.4449,0.109,0.891,0.0,0.0
25,5.72,0,0,0.0,5.0,0.0,1,87.0,0.0,0.0,1.0,0.0,0.03409090909090909
25,5.64,0,0,0.0,5.0,0.0,1,169.0,0.1531,0.183,0.621,0.196,0.0
27,4.111111111111111,0,0,1.0,5.0,0.0,1,139.0,-0.5949,0.0,0.851,0.149,0.007142857142857143
25,4.76,0,0,1.0,8.0,0.0,1,149.0,0.4215,0.113,0.887,0.0,0.006666666666666667
25,4.76,0,0,1.0,8.0,0.0,1,149.0,0.4215,0.113,0.887,0.0,0.006666666666666667
29,3.9655172413793114,0,0,0.0,3.0,0.0,1,144.0,0.0,0.0,1.0,0.0,0.006896551724137931
25,4.36,0,0,0.0,1.0,0.0,1,68.0,0.0,0.0,1.0,0.0,0.014492753623188406
25,5.36,1,0,0.0,7.0,0.0,1,165.0,0.4019,0.101,0.899,0.0,0.006024096385542169
29,4.413793103448277,0,0,0.0,2.0,0.0,1,79.0,0.0516,0.156,0.729,0.115,0.0125
27,6.185185185185184,0,0,0.0,9.0,0.0,1,197.0,0.4215,0.101,0.899,0.0,0.005050505050505051
25,6.0,0,0,0.0,7.0,0.0,1,178.0,0.4215,0.113,0.887,0.0,0.00558659217877095
708,4.577683615819209,9,1,2.0,49.0,1.0,1,179.6818181818182,-0.969,0.112,0.754,0.135,0.0035122930255895636
657,4.208523592085236,10,1,4.0,54.0,1.0,1,156.72727272727272,0.9923,0.146,0.775,0.08,0.0031691155286660906
219,4.474885844748858,37,0,1.0,25.0,0.0,1,204.83333333333334,-0.887,0.033,0.888,0.079,0.016181229773462782
433,4.524249422632795,12,1,2.0,36.0,1.0,1,125.3157894736842,-0.9856,0.087,0.767,0.147,0.0037328909166321027
379,4.754617414248021,16,1,1.0,39.0,0.0,1,168.07692307692307,-0.1635,0.03,0.938,0.032,0.004079782411604714
571,4.005253940455342,11,1,0.0,53.0,2.0,1,105.5925925925926,-0.9739,0.04,0.874,0.086,0.006588072122052704
633,4.516587677725118,37,1,4.0,69.0,1.0,1,121.6896551724138,0.9712,0.098,0.835,0.067,0.0016844469399213925
449,4.387527839643653,17,2,3.0,22.0,0.0,1,135.55555555555554,0.9167,0.09,0.834,0.075,0.00690776107273466
273,4.457875457875458,16,1,1.0,27.0,0.0,1,167.66666666666666,0.9727,0.099,0.901,0.0,0.010540184453227932
1147,4.417611159546643,41,3,7.0,120.0,3.0,1,160.23076923076923,-0.9976,0.097,0.749,0.154,0.005238095238095238
363,4.011019283746556,8,0,2.0,29.0,0.0,1,120.2,-0.9438,0.074,0.818,0.108,0.005485463521667581
470,4.5148936170212774,9,1,2.0,47.0,1.0,1,116.95454545454545,0.9016,0.137,0.755,0.108,0.0057692307692307696
352,4.457386363636363,9,1,3.0,31.0,0.0,1,92.23809523809524,0.9627,0.187,0.679,0.135,0.009178990311065782
384,4.393229166666667,22,1,0.0,23.0,0.0,1,109.26315789473684,-0.9937,0.049,0.789,0.162,0.003805899143672693
567,4.6190476190476195,20,1,4.0,67.0,2.0,1,110.37931034482759,0.9956,0.145,0.798,0.057,0.003399258343634116
579,4.409326424870466,14,1,1.0,49.0,4.0,1,131.83333333333334,0.9939,0.124,0.812,0.064,0.004070131496556042
468,4.371794871794871,38,1,4.0,54.0,1.0,1,110.52173913043478,-0.9942,0.048,0.812,0.141,0.005439005439005439
323,4.668730650154799,31,1,4.0,36.0,1.0,1,167.8181818181818,0.9231,0.11,0.813,0.077,0.00966702470461869
461,4.54880694143167,9,1,2.0,53.0,2.0,1,171.6,0.9917,0.154,0.796,0.051,0.0011583011583011582
528,4.636363636363637,13,1,3.0,44.0,0.0,1,143.14285714285714,-0.9863,0.082,0.786,0.133,0.003956478733926805
218,4.802752293577981,16,1,4.0,29.0,0.0,1,141.33333333333334,0.9764,0.142,0.836,0.022,0.002338269680436477
514,4.099221789883268,3,1,1.0,39.0,2.0,1,84.90322580645162,0.9793,0.114,0.818,0.068,0.010889973713856553
140,5.085714285714285,1,0,2.0,15.0,0.0,1,144.83333333333334,0.7783,0.066,0.934,0.0,0.019406392694063926
303,5.003300330033003,14,1,2.0,34.0,1.0,1,153.0,-0.8719,0.033,0.902,0.066,0.00862533692722372
195,5.005128205128205,1,0,1.0,26.0,1.0,1,131.55555555555554,0.9428,0.11,0.853,0.037,0.001670843776106934
182,4.912087912087912,13,1,2.0,14.0,0.0,1,109.1,-0.8585,0.009,0.929,0.062,0.01177536231884058
333,4.321321321321322,5,0,2.0,37.0,0.0,1,137.76923076923077,0.8885,0.054,0.929,0.016,0.004419889502762431
233,4.738197424892704,11,1,11.0,34.0,0.0,1,77.11111111111111,0.892,0.065,0.935,0.0,0.01847903340440654
134,5.0,11,0,4.0,25.0,0.0,1,116.28571428571429,0.9186,0.119,0.865,0.016,0.0072992700729927005
145,5.0344827586206895,7,0,2.0,16.0,0.0,1,127.57142857142857,-0.7506,0.063,0.839,0.098,0.015503875968992248
278,5.140287769784171,4,1,2.0,38.0,0.0,1,143.75,0.75,0.053,0.914,0.033,0.006314580941446613
312,4.596153846153847,7,2,5.0,33.0,1.0,1,88.7,0.9638,0.111,0.844,0.045,0.0038910505836575876
234,4.615384615384615,8,0,5.0,18.0,0.0,1,221.33333333333334,0.9381,0.07,0.93,0.0,0.008975317875841436
61,4.491803278688526,10,0,1.0,4.0,0.0,1,68.0,0.9455,0.239,0.761,0.0,0.00872093023255814
58,4.293103448275862,2,0,0.0,4.0,0.0,1,104.66666666666667,-0.5789,0.027,0.883,0.09,0.006329113924050633
1398,5.056509298998568,68,0,5.0,164.0,2.0,1,115.86486486486487,-0.9916,0.082,0.811,0.106,0.0034694113565398406
305,4.963934426229508,25,0,7.0,37.0,0.0,1,230.75,-0.9545,0.047,0.866,0.087,0.01457096600107933
1536,4.845703125,114,1,20.0,227.0,4.0,1,136.65671641791045,-0.9932,0.1,0.779,0.121,0.005096508349598785
411,5.121654501216545,26,0,2.0,60.0,0.0,1,211.33333333333334,-0.993,0.062,0.784,0.154,0.010208087946603848
2,6.0,0,1,0.0,1.0,0.0,1,15.0,0.6588,0.815,0.185,0.0,0.0
321,5.0062305295950145,32,0,11.0,47.0,0.0,1,280.42857142857144,-0.7184,0.047,0.904,0.05,0.017775520568816656
2373,5.152128107880321,51,0,5.0,292.0,2.0,1,130.51754385964912,-0.9989,0.101,0.763,0.136,0.0035352187833511206
439,4.831435079726653,8,0,1.0,67.0,1.0,1,199.92307692307693,-0.9956,0.062,0.773,0.165,0.010723860589812333
461,5.043383947939263,13,0,3.0,65.0,1.0,1,148.68421052631578,-0.9931,0.04,0.824,0.136,0.010861948142957253
478,4.99581589958159,17,0,3.0,67.0,1.0,1,152.94736842105263,-0.9945,0.039,0.817,0.144,0.010601915184678522
340,4.961764705882354,30,0,10.0,26.0,1.0,1,169.5,-0.9902,0.055,0.785,0.16,0.0053789731051344745
860,4.829069767441861,33,0,2.0,90.0,2.0,1,148.85294117647058,-0.8963,0.087,0.814,0.099,0.005496662740478995
12,4.833333333333333,0,0,0.0,1.0,0.0,1,70.0,0.7506,0.39,0.61,0.0,0.0
129,5.054263565891473,16,0,7.0,17.0,0.0,1,198.25,-0.0772,0.094,0.824,0.082,0.010025062656641603
30,5.133333333333334,0,0,0.0,4.0,0.0,1,194.0,0.3214,0.079,0.921,0.0,0.005154639175257732
3975,4.8032704402515725,130,2,16.0,540.0,5.0,1,170.8308823529412,0.999,0.118,0.797,0.085,0.00671858952413557
459,5.1198257080610015,9,0,5.0,49.0,0.0,1,177.0625,-0.7176,0.073,0.848,0.079,0.0049157303370786515
28,4.321428571428571,0,1,0.0,3.0,0.0,1,152.0,-0.6996,0.0,0.818,0.182,0.006578947368421052
620,4.8435483870967735,98,1,1.0,82.0,0.0,1,147.48,0.9826,0.065,0.916,0.019,0.002963362068965517
1049,5.122974261201144,21,1,3.0,135.0,0.0,1,113.71929824561404,-0.9951,0.084,0.792,0.123,0.0019883756500458857
1215,5.0930041152263374,54,0,2.0,138.0,2.0,1,197.47368421052633,-0.9893,0.079,0.826,0.096,0.001193475666357247
433,5.20554272517321,22,0,1.0,49.0,0.0,1,136.45,-0.9862,0.057,0.82,0.123,0.006914119359534207
803,4.775840597758406,5,2,4.0,84.0,5.0,1,94.68,-0.9953,0.069,0.803,0.128,0.0006272214091574326
351,4.4586894586894585,15,0,8.0,28.0,1.0,1,139.42857142857142,0.7964,0.072,0.873,0.055,0.0055979643765903305
363,5.049586776859504,8,0,0.0,45.0,0.0,1,160.35714285714286,-0.9716,0.074,0.81,0.116,0.0044286979627989375
2403,5.41156887224303,133,1,6.0,318.0,5.0,1,125.10317460317461,0.7715,0.105,0.801,0.094,0.005161127895266868
4441,4.768745777977934,105,1,29.0,533.0,11.0,1,149.89595375722544,0.9987,0.133,0.762,0.106,0.005286546123199509
404,5.0,37,0,3.0,61.0,3.0,1,205.58333333333334,-0.9882,0.06,0.797,0.143,0.010895883777239709
236,5.135593220338984,30,0,10.0,37.0,2.0,1,211.57142857142858,-0.9001,0.081,0.804,0.115,0.012777404169468728
1415,5.120141342756184,24,2,10.0,213.0,2.0,1,125.58571428571429,-0.995,0.069,0.825,0.105,0.006884875846501128
1007,5.130089374379344,21,0,21.0,128.0,3.0,1,168.75675675675674,0.9951,0.12,0.81,0.07,0.010350318471337579
522,4.8084291187739465,17,0,11.0,58.0,1.0,1,169.44444444444446,-0.9962,0.056,0.792,0.153,0.010433648516465601
379,4.8205804749340375,29,0,12.0,56.0,1.0,1,223.1,-0.9942,0.065,0.763,0.171,0.009821428571428571
48,5.0,0,0,0.0,12.0,0.0,1,144.0,-0.8142,0.065,0.724,0.211,0.0
108,5.00925925925926,3,0,0.0,13.0,0.0,1,109.5,0.1074,0.126,0.767,0.107,0.0015105740181268882
1380,5.1659420289855085,14,0,5.0,156.0,2.0,1,133.4,-0.9727,0.088,0.81,0.103,0.005151688609044075
940,5.237234042553191,45,0,3.0,104.0,0.0,1,118.66,0.2306,0.079,0.847,0.074,0.0026746907388833165
10,6.4,0,0,0.0,1.0,0.0,1,41.5,0.0,0.0,1.0,0.0,0.0
709,4.947813822284909,52,0,1.0,68.0,0.0,1,177.83333333333334,0.9986,0.221,0.68,0.099,0.006989748369058714
773,4.8615782664941785,12,3,6.0,80.0,1.0,1,139.5151515151515,-0.9936,0.103,0.755,0.142,0.0032355478861087143
936,4.889957264957265,13,0,2.0,134.0,1.0,1,137.90243902439025,0.9985,0.15,0.807,0.043,0.012467076382791922
1607,4.776602364654637,24,0,3.0,163.0,5.0,1,131.74647887323943,-0.9932,0.093,0.798,0.109,0.004986737400530504
83,4.7710843373493965,3,0,0.0,10.0,0.0,1,123.75,-0.7269,0.101,0.746,0.153,0.0
4314,5.037088548910524,143,1,46.0,597.0,7.0,1,120.12612612612612,0.8085,0.095,0.818,0.086,0.0027891409445890665
361,4.753462603878116,14,0,11.0,53.0,0.0,1,193.54545454545453,-0.9892,0.041,0.82,0.138,0.013090229079008883
2,6.0,0,0,0.0,0.0,0.0,1,14.0,-0.6124,0.0,0.2,0.8,0.0
960,4.979166666666667,5,0,3.0,116.0,1.0,1,126.19565217391305,-0.5942,0.097,0.795,0.108,0.002564102564102564
689,4.965166908563135,31,2,1.0,72.0,0.0,1,138.93333333333334,0.9882,0.139,0.768,0.093,0.0011913271384322134
16,3.5,0,0,0.0,1.0,0.0,1,74.0,-0.9119,0.0,0.447,0.553,0.0
2360,4.840677966101695,40,0,17.0,266.0,8.0,1,185.56,-0.9998,0.094,0.733,0.173,0.004216996640697591
8,4.5,0,0,0.0,2.0,0.0,1,46.0,-0.5849,0.0,0.511,0.489,0.0
586,5.339590443686006,14,0,8.0,75.0,1.0,1,236.125,-0.9987,0.052,0.752,0.197,0.011600316372264698
1930,4.937823834196892,9,0,3.0,238.0,3.0,1,104.40178571428571,0.9999,0.218,0.729,0.052,0.0020332090816672314
632,5.151898734177215,11,0,1.0,86.0,0.0,1,189.57142857142858,-0.9902,0.068,0.811,0.121,0.010206621857107294
40,4.025,0,0,0.0,1.0,0.0,1,51.75,0.4784,0.129,0.792,0.079,0.009523809523809525
39,4.205128205128204,0,0,0.0,3.0,0.0,1,34.0,0.6046,0.145,0.855,0.0,0.004784688995215311
446,4.968609865470851,22,0,17.0,61.0,0.0,1,151.16666666666666,-0.9915,0.026,0.854,0.12,0.008762322015334063
1330,4.802255639097744,13,0,2.0,173.0,3.0,1,121.328125,-0.9965,0.12,0.728,0.152,0.001021972406745018
597,5.157453936348409,46,0,7.0,74.0,1.0,1,219.2941176470588,0.9915,0.122,0.833,0.045,0.005074786324786325
1528,4.701570680628271,47,0,2.0,173.0,2.0,1,125.4,0.9983,0.123,0.811,0.067,0.004859306136286586
57,4.228070175438597,4,0,0.0,3.0,0.0,1,76.5,-0.8316,0.059,0.777,0.163,0.003236245954692557
14,5.928571428571429,0,0,0.0,3.0,0.0,1,100.0,0.3182,0.15,0.85,0.0,0.0
3,4.333333333333333,0,0,0.0,0.0,0.0,1,17.0,0.3612,0.556,0.444,0.0,0.0
12,4.166666666666667,0,0,1.0,0.0,0.0,1,61.0,-0.7269,0.146,0.452,0.402,0.0
29,3.724137931034482,0,0,0.0,5.0,0.0,1,70.0,0.1451,0.09,0.838,0.072,0.0
7,5.428571428571429,0,0,0.0,1.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.022222222222222223
5,6.0,0,0,0.0,1.0,0.0,1,36.0,0.5859,0.487,0.513,0.0,0.0
1070,4.6943925233644865,6,0,4.0,134.0,3.0,1,113.9074074074074,-0.9925,0.105,0.754,0.141,0.0020954223081882657
435,4.816091954022988,29,0,7.0,58.0,3.0,1,182.78571428571428,-0.5012,0.077,0.849,0.075,0.0023328149300155523
386,5.05958549222798,15,0,5.0,57.0,0.0,1,131.72222222222223,0.9701,0.127,0.81,0.063,0.007534533277521975
721,4.9334257975034665,23,1,2.0,85.0,2.0,1,227.31578947368422,0.9969,0.158,0.762,0.08,0.006456075628314503
3,6.0,0,0,0.0,2.0,0.0,1,20.0,-0.4767,0.0,0.392,0.608,0.0
